Date,EM_SCB,EM_SCE,EM_TSM,EM_VAL,G_RE,IN_SCB,IN_SCE,IN_SCV,IN_VAL,US_1Y,US_2Y,US_3G,US_5Y,US_LCB,US_LCG,US_LCV,US_MIC,US_NQ,US_SCB,US_SCE,US_SCG,US_SCV,US_SP,US_TSM,USC
1948-08-31,415.08109,378.06423,321.24517,344.1647,390.08916,415.08109,298.21835,344.1647,232.44894,115.05199,188.39359,188.39359,188.39359,231.8971,117.34635,232.44894,407.1041,455.96081,415.08109,301.93759,332.57818,344.1647,271.95187,253.19285,269.48854
1948-09-30,396.944,361.05075,308.58212,324.80316,370.59409,396.944,287.52132,324.80316,224.28021,115.08179,188.55649,188.55649,188.55649,225.41943,114.63857,224.28021,388.84922,445.83848,396.944,291.12225,322.83164,324.80316,264.45905,245.76409,260.31692
1948-10-31,415.95063,379.52902,325.75885,341.52854,389.00822,415.95063,303.62882,341.52854,238.50953,115.11551,188.77157,188.77157,188.77157,239.23641,121.79822,238.50953,409.13283,464.11785,415.95063,307.44604,336.02674,341.52854,283.23934,260.51652,275.42148
1948-11-30,371.51169,335.93356,288.06907,296.06022,342.33329,371.51169,272.5558,296.06022,208.80084,115.14901,189.13395,189.13395,189.13395,217.39466,111.70863,208.80084,363.68147,416.91707,371.51169,275.99774,303.40997,296.06022,256.01126,236.36184,247.56487
1948-12-31,373.96986,339.07778,292.18657,295.09741,342.90919,373.96986,278.74032,295.09741,213.38825,115.1885,189.71869,189.71869,189.71869,225.10244,118.22629,213.38825,364.20428,421.71161,373.96986,282.27416,307.68623,295.09741,264.86311,244.17162,254.04332
1949-01-31,379.83447,344.528,295.98444,303.46768,350.46116,379.83447,280.54296,303.46768,215.58916,115.28699,190.2284,190.2284,190.2284,225.62083,118.6763,215.58916,371.55788,423.44063,379.83447,284.11377,311.99537,303.46768,265.90852,244.97379,255.65975
1949-02-28,361.82827,328.86232,283.3152,285.5467,331.80622,361.82827,271.2063,285.5467,207.35321,115.37737,190.414,190.414,190.414,219.53752,115.7158,207.35321,352.39819,390.8357,361.82827,274.67248,295.31485,285.5467,258.04667,237.96467,247.46878
1949-03-31,385.18677,349.28202,298.9483,308.36559,355.77422,385.18677,283.94156,308.36559,216.8503,115.4781,190.86294,190.86294,190.86294,228.05352,121.32818,216.8503,375.70495,419.21038,385.18677,287.58423,313.98968,308.36559,266.51886,247.78708,258.57565
1949-04-30,372.94439,337.46068,290.63983,296.79027,343.44297,372.94439,276.76221,296.79027,211.68889,115.57325,191.11557,191.11557,191.11557,224.42553,118.98752,211.68889,363.05347,403.36422,372.94439,280.32716,309.07417,296.79027,261.74071,243.38419,252.61656
1949-05-31,356.00737,321.39987,277.4321,277.47042,324.46598,356.00737,267.1375,277.47042,202.06277,115.67889,191.52163,191.52163,191.52163,218.36397,117.39936,202.06277,343.27984,386.22124,356.00737,270.59249,297.53519,277.47042,254.99303,236.41524,244.17331
1949-06-30,351.00109,316.78267,274.12254,274.66973,320.54709,351.00109,266.06447,274.66973,200.08333,115.77802,192.45236,192.45236,192.45236,219.15377,117.8347,200.08333,338.7322,379.1534,351.00109,269.51911,294.05135,274.66973,255.35232,236.89762,243.45028
1949-07-31,373.25017,336.56688,290.87951,289.24732,339.21265,373.25017,281.52686,289.24732,211.86253,115.86659,192.82046,192.82046,192.82046,231.31233,124.63147,211.86253,359.56961,403.49504,373.25017,285.19575,313.23526,289.24732,271.94307,250.25333,257.50267
1949-08-31,383.41693,345.23372,298.39952,294.47475,346.89768,383.41693,288.37333,294.47475,217.04613,115.96056,193.38343,193.38343,193.38343,237.58126,128.2196,217.04613,368.68717,417.13318,383.41693,292.1457,323.41478,294.47475,277.90977,257.02598,263.93972
1949-09-30,400.53459,360.38386,310.59313,307.26108,362.1726,400.53459,298.99441,307.26108,225.09458,116.04915,193.50675,193.50675,193.50675,244.74542,132.99161,225.09458,385.59176,439.36637,400.53459,302.92033,340.89956,307.26108,285.21352,265.16374,273.19546
1949-10-31,415.75683,373.24858,321.33475,319.23722,376.11297,415.75683,308.74149,319.23722,232.10933,116.14107,193.58931,193.58931,193.58931,252.54035,138.06686,232.10933,401.68779,463.48759,415.75683,312.81054,358.23191,319.23722,294.91591,273.77627,281.9474
1949-11-30,419.08191,376.0627,323.84391,320.36929,378.28385,419.08191,312.90376,320.36929,233.87789,116.22666,193.60028,193.60028,193.60028,257.5448,142.6113,233.87789,403.09808,459.59429,419.08191,317.0433,360.09185,320.36929,300.06397,278.97559,286.34985
1949-12-31,450.74835,403.98219,344.48055,352.01972,411.2617,450.74835,331.3338,352.01972,246.01302,116.31906,193.81628,193.81628,193.81628,270.32044,152.20768,246.01302,433.83609,488.77853,450.74835,335.73301,385.142,352.01972,314.63747,293.50555,302.74823
1950-01-31,472.64379,422.35456,357.19608,369.78591,431.62842,472.64379,340.16878,369.78591,252.2245,116.41572,193.69353,193.69353,193.69353,274.26626,153.7099,252.2245,455.30479,520.35362,472.64379,344.70208,413.04978,369.78591,320.83268,298.70229,309.98389
1950-02-28,479.00862,427.50542,362.0991,372.12018,435.897,479.00862,344.90354,372.12018,255.75222,116.50315,193.81762,193.81762,193.81762,278.46396,155.75566,255.75222,464.19001,527.5345,479.00862,349.51718,419.94027,372.12018,327.23041,303.27092,314.34326
1950-03-31,476.67342,425.17984,362.85652,366.05588,431.28266,476.67342,346.74501,366.05588,258.06896,116.60241,193.79953,193.79953,193.79953,282.80739,159.43791,258.06896,461.17232,521.3096,476.67342,351.40076,430.16582,366.05588,329.51088,307.38217,316.76047
1950-04-30,502.84015,449.33788,380.27829,396.62519,461.12837,502.84015,361.75822,396.62519,268.68365,116.6908,193.9235,193.9235,193.9235,293.96712,169.02306,268.68365,487.42944,532.46562,502.84015,366.63312,455.06597,396.62519,345.5195,319.9611,330.41736
1950-05-31,517.02881,463.75062,395.40504,410.60308,475.75976,517.02881,376.34946,410.60308,282.47765,116.80014,194.28297,194.28297,194.28297,307.47838,177.87695,282.47765,500.77035,540.02663,517.02881,381.43932,462.35339,410.60308,363.11094,334.15201,344.09345
1950-06-30,476.96013,429.28514,369.51362,374.99612,436.69593,476.96013,351.89224,374.99612,267.37539,116.90163,194.31127,194.31127,194.31127,290.16532,166.4816,267.37539,458.39977,501.79275,476.96013,356.6704,429.86197,374.99612,343.19576,314.6656,322.51922
1950-07-31,504.00612,463.07485,399.34401,428.50514,480.23388,504.00612,368.28395,428.50514,295.38368,117.00498,194.67923,194.67923,194.67923,293.22386,158.619,295.38368,489.69883,507.9648,504.00612,373.30252,433.06058,428.50514,347.26983,319.45869,334.90234
1950-08-31,529.73064,484.73832,416.52494,447.59191,503.18493,529.73064,385.3679,447.59191,305.72378,117.10619,194.51116,194.51116,194.51116,307.71041,169.26907,305.72378,513.76599,531.33118,529.73064,390.63794,451.99052,447.59191,362.64763,335.30373,350.53677
1950-09-30,558.45439,510.5111,436.87461,471.18397,530.08826,558.45439,405.57529,471.18397,319.01919,117.21381,194.40937,194.40937,194.40937,322.5866,176.97303,319.01919,541.01388,562.73285,558.45439,411.14121,479.07469,471.18397,384.10731,351.837,368.3227
1950-10-31,556.9601,508.80197,436.29855,470.93219,529.23744,556.9601,404.26181,470.93219,319.03151,117.3384,194.40114,194.40114,194.40114,322.49831,175.33782,319.03151,540.85441,564.25223,556.9601,409.83025,476.86472,470.93219,387.66222,351.65651,367.57245
1950-11-30,574.8745,528.69455,451.94541,505.05289,556.92135,574.8745,418.60273,505.05289,331.65268,117.4507,194.72728,194.72728,194.72728,331.51919,183.53425,331.65268,556.97718,561.37454,574.8745,424.3892,478.77552,505.05289,394.21255,361.77022,379.61297
1950-12-31,625.83003,579.10354,492.2449,573.57387,619.38247,625.83003,449.54191,573.57387,361.40199,117.56873,194.86352,194.86352,194.86352,349.07318,191.13618,361.40199,613.9625,593.76585,625.83003,455.77729,503.77191,573.57387,414.41831,382.23942,405.96839
1951-01-31,677.629,627.47983,531.65603,632.39636,676.77531,677.629,480.03357,632.39636,389.35993,117.70476,195.26371,195.26371,195.26371,368.523,201.01856,389.35993,666.60086,635.15133,677.629,486.71467,537.60221,632.39636,440.81427,404.55323,432.43856
1951-02-28,683.97208,631.4114,533.25581,633.6472,680.61216,683.97208,485.62827,633.6472,388.05847,117.81646,195.36557,195.36557,195.36557,374.42032,203.85156,388.05847,672.90911,650.01388,683.97208,492.41157,546.35706,633.6472,447.73373,410.74598,437.3972
1951-03-31,658.38383,605.27145,513.10936,597.68271,648.56582,658.38383,470.45361,597.68271,373.25444,117.93063,192.86229,192.86229,192.86229,367.48763,202.3537,373.25444,647.66966,644.81377,658.38383,477.04956,538.58131,597.68271,440.75087,402.32432,424.94246
1951-04-30,684.61816,633.32729,539.37401,628.61899,678.27238,684.61816,493.4344,628.61899,396.59328,118.07038,193.94476,193.94476,193.94476,386.18515,216.53149,396.59328,673.07275,660.16033,684.61816,500.37641,550.62668,628.61899,463.20052,422.37873,445.88612
1951-05-31,665.39644,614.78844,523.8175,606.28873,656.70357,665.39644,481.85969,606.28873,384.85133,118.20568,193.13537,193.13537,193.13537,377.67874,213.1571,384.85133,652.02405,643.32624,665.39644,488.66388,540.4544,606.28873,449.36426,412.92499,435.40527
1951-06-30,628.45879,579.21432,496.7395,560.62138,613.74365,628.45879,464.07573,560.62138,366.4266,118.3311,194.07355,194.07355,194.07355,369.41412,209.92299,366.4266,615.78878,615.79188,628.45879,470.65323,519.31561,560.62138,439.13223,402.55004,420.09104
1951-07-31,665.62322,618.82536,533.68842,600.39674,653.66293,665.62322,496.96154,600.39674,399.2694,118.47878,195.16826,195.16826,195.16826,395.71747,226.8561,399.2694,651.05337,652.24676,665.62322,504.02867,547.31607,600.39674,470.34926,430.79071,450.09534
1951-08-31,699.69915,649.70849,561.83683,627.59849,685.20227,699.69915,519.81718,627.59849,420.94666,118.62498,195.83606,195.83606,195.83606,412.86167,231.72314,420.94666,684.93446,694.121,699.69915,527.23454,580.14518,627.59849,492.81691,449.70284,470.37029
1951-09-30,719.03475,667.18621,573.00517,649.61596,706.68893,719.03475,528.40558,649.61596,426.04952,118.75689,194.69564,194.69564,194.69564,415.49712,230.01233,426.04952,705.03806,711.95991,719.03475,535.97185,594.11566,649.61596,493.45215,453.4245,476.66359
1951-10-31,700.80219,650.24788,561.17569,626.50143,685.15653,700.80219,516.64258,626.50143,419.26159,118.93016,194.98392,194.98392,194.98392,405.71439,218.00762,419.26159,687.35823,694.65929,700.80219,524.06721,581.62556,626.50143,488.36071,442.72323,465.69358
1951-11-30,703.73958,654.27468,563.40025,626.89751,686.80902,703.73958,521.13084,626.89751,420.82825,119.04623,195.59143,195.59143,195.59143,408.42965,217.04621,420.82825,690.1321,699.45244,703.73958,528.64618,584.27545,626.89751,493.04409,445.74684,469.29277
1951-12-31,710.18714,660.53562,571.98708,628.58277,690.8784,710.18714,532.78234,628.58277,429.80046,119.18087,195.25631,195.25631,195.25631,423.66867,231.63298,429.80046,695.75909,710.15406,710.18714,540.49214,590.89062,628.58277,513.94669,461.15364,481.58729
1952-01-31,721.23517,672.31843,587.30498,637.23647,701.00789,721.23517,542.69839,637.23647,446.13449,119.35333,195.96659,195.96659,195.96659,430.43608,227.87939,446.13449,708.52197,720.73535,721.23517,550.57871,600.77031,637.23647,523.24399,468.52796,490.40764
1952-02-29,706.28606,656.69134,571.30315,624.53638,686.75743,706.28606,529.64356,624.53638,431.07063,119.47889,195.54461,195.54461,195.54461,419.35286,222.40842,431.07063,694.03643,707.2576,706.28606,537.36184,588.27428,624.53638,508.50473,456.75697,478.2594
1952-03-31,724.28188,680.18427,597.0045,647.40498,708.08003,724.28188,551.10916,647.40498,458.87251,119.59562,196.82028,196.82028,196.82028,439.38575,229.98246,458.87251,710.7024,714.47163,724.28188,559.16711,595.72654,647.40498,534.08302,477.68985,498.97946
1952-04-30,693.41176,649.64167,565.64425,622.30829,679.26586,693.41176,524.75984,622.30829,430.2219,119.72311,197.85411,197.85411,197.85411,417.75778,215.90038,430.2219,679.88504,669.17413,693.41176,532.4605,567.49745,622.30829,512.60594,454.51753,474.77824
1952-05-31,709.03613,666.13015,582.08727,638.4866,695.7482,709.03613,539.89273,638.4866,445.5406,119.8675,198.20919,198.20919,198.20919,432.03053,226.58822,445.5406,694.27188,683.2937,709.03613,547.84207,580.15718,638.4866,530.19089,469.61339,489.44831
1952-06-30,728.95364,687.35335,602.47981,661.11383,717.84857,728.95364,559.59117,661.11383,464.2426,120.03363,197.48507,197.48507,197.48507,449.73175,235.12416,464.2426,713.47564,693.67977,728.95364,567.85795,589.84696,661.11383,556.18933,488.34177,507.92042
1952-07-31,736.54231,694.15395,607.96505,660.83065,721.43137,736.54231,565.61396,660.83065,467.86299,120.20288,196.77939,196.77939,196.77939,454.51675,235.20814,467.86299,720.58665,701.24088,736.54231,573.9981,595.63395,660.83065,567.10788,493.56096,513.34023
1952-08-31,738.54415,694.04384,605.49571,654.59288,719.00685,738.54415,563.44105,654.59288,462.79081,120.3672,196.28876,196.28876,196.28876,451.23984,232.10867,462.79081,723.45328,694.92971,738.54415,571.82169,595.95202,654.59288,563.08879,490.47767,510.75525
1952-09-30,728.41394,681.44411,592.39884,639.40376,705.73385,728.41394,553.00631,639.40376,449.11833,120.55196,196.62611,196.62611,196.62611,442.57349,228.43659,449.11833,714.40165,687.077,728.41394,561.26033,597.18743,639.40376,553.19025,481.2663,500.98012
1952-10-31,719.32458,673.62369,586.27273,630.41136,696.36805,719.32458,548.52735,630.41136,445.43373,120.70783,197.90687,197.90687,197.90687,440.51183,226.05002,445.43373,704.57696,679.79399,719.32458,556.74258,592.76944,630.41136,554.3171,478.73928,497.2209
1952-11-30,760.54,713.29101,621.82628,667.61919,736.86844,760.54,581.10236,667.61919,473.93674,120.82239,197.76965,197.76965,197.76965,467.26693,245.31077,473.93674,741.66979,712.62804,760.54,589.8333,625.63317,667.61919,585.96639,507.67156,527.25813
1952-12-31,776.71644,731.32421,641.27064,683.2236,753.3164,776.71644,597.30547,683.2236,493.49603,121.00942,198.12834,198.12834,198.12834,482.10249,252.35012,493.49603,759.60028,730.72879,776.71644,606.30935,637.57087,683.2236,608.34562,523.34472,542.61469
1953-01-31,800.96851,750.46148,651.42232,705.17842,777.18072,800.96851,602.64817,705.17842,493.71184,121.19335,198.05636,198.05636,198.05636,479.54654,250.76404,493.71184,789.56461,774.49944,800.96851,611.7629,661.44535,705.17842,605.36898,522.35863,545.50651
1953-02-28,813.63189,758.38763,654.75525,712.56802,787.39642,813.63189,604.51631,712.56802,490.95825,121.35115,198.08224,198.08224,198.08224,478.08919,248.06564,490.95825,804.60183,784.64538,813.63189,613.68988,670.2267,712.56802,598.9436,521.63901,546.04174
1953-03-31,803.21715,746.00051,642.40753,694.94948,772.62261,803.21715,595.60181,694.94948,478.72517,121.56242,197.72701,197.72701,197.72701,471.9666,245.82058,478.72517,791.23702,772.79724,803.21715,604.67079,658.65524,694.94948,586.22443,515.06023,538.05093
1953-04-30,785.4772,729.38225,626.98509,684.20492,758.11776,785.4772,580.90323,684.20492,466.3126,121.74719,195.80049,195.80049,195.80049,459.02033,238.85568,466.3126,775.71641,752.85907,785.4772,589.77864,638.38249,684.20492,572.31626,501.27122,524.41817
1953-05-31,789.69447,734.5278,630.82808,687.6646,762.06966,789.69447,584.5305,687.6646,469.5253,121.94455,193.49135,193.49135,193.49135,462.26914,241.95165,469.5253,779.63286,758.80666,789.69447,593.49081,642.97565,687.6646,576.73282,504.76575,527.74721
1953-06-30,761.59537,710.79635,614.82593,657.93633,732.03916,761.59537,570.97745,657.93633,462.41126,122.15636,196.47338,196.47338,196.47338,455.20886,237.7587,462.41126,749.96335,739.30533,761.59537,579.75968,622.47951,657.93633,568.97749,496.12395,516.56049
1953-07-31,773.79592,722.28028,626.0574,671.48651,745.44086,773.79592,582.7037,671.48651,471.89796,122.32225,197.5378,197.5378,197.5378,467.28872,243.92197,471.89796,761.39896,742.41041,773.79592,591.69529,627.71021,671.48651,584.53391,508.74395,527.95154
1953-08-31,731.68506,678.67522,588.30292,623.29893,698.40962,731.68506,553.21943,623.29893,440.66343,122.51381,197.35146,197.35146,197.35146,447.30858,235.74754,440.66343,719.17466,710.70948,731.68506,561.78564,607.44459,623.29893,555.24817,486.4908,502.13157
1953-09-30,721.63347,668.00211,581.11385,603.77507,682.67409,721.63347,551.29052,603.77507,435.94727,122.70015,201.15396,201.15396,201.15396,449.63428,238.90421,435.94727,708.66158,706.87165,721.63347,559.85495,607.55514,603.77507,557.15323,488.21863,501.20826
1953-10-31,749.16546,694.00323,607.2161,624.74919,707.55436,749.16546,575.2508,624.74919,458.47829,122.8415,201.89173,201.89173,201.89173,471.29514,251.84422,458.47829,732.18012,728.28986,749.16546,584.21545,626.60503,624.74919,587.21778,511.30938,523.74317
1953-11-30,762.76418,707.39676,619.84843,633.65013,719.01641,762.76418,589.28793,633.65013,469.23215,122.92381,202.14221,202.14221,202.14221,485.43908,264.70848,469.23215,745.33024,743.51112,762.76418,598.50054,636.28044,633.65013,599.18234,526.15956,537.39202
1953-12-31,751.55902,694.74209,612.83208,608.92197,699.70537,751.55902,586.0222,608.92197,465.50235,123.06873,204.20642,204.20642,204.20642,486.95828,267.05078,465.50235,730.41906,733.17632,751.55902,595.21368,637.94686,608.92197,602.32805,526.94615,535.20739
1954-01-31,804.1803,746.07064,658.25012,665.30758,756.59674,804.1803,622.8708,665.30758,501.90804,123.19069,205.50163,205.50163,205.50163,511.57194,275.03469,501.90804,781.67285,777.1669,804.1803,632.67,667.53611,665.30758,634.61704,554.58058,567.1969
1954-02-28,816.38649,755.96263,668.41498,671.49466,765.85673,816.38649,633.61743,671.49466,509.79102,123.26559,207.53562,207.53562,207.53562,520.42122,280.27527,509.79102,790.31252,790.14558,816.38649,643.61733,675.00651,671.49466,641.67399,564.15054,576.64983
1954-03-31,837.61574,775.66681,687.77147,680.47817,780.93733,837.61574,654.14169,680.47817,526.06033,123.34942,208.06415,208.06415,208.06415,540.36529,297.40951,526.06033,812.16684,803.18299,837.61574,664.49768,692.85773,680.47817,662.5316,585.22506,595.86034
1954-04-30,849.4637,787.39952,706.63612,676.48641,784.16992,849.4637,673.63142,676.48641,547.47754,123.44661,208.93649,208.93649,208.93649,565.70723,317.99644,547.47754,817.25019,803.90585,849.4637,684.32919,691.00711,676.48641,696.71558,610.89247,616.93348
1954-05-31,887.55648,825.96012,738.79768,719.9057,826.91772,887.55648,699.40871,719.9057,572.76218,123.49723,207.37504,207.37504,207.37504,582.71937,325.17565,572.76218,854.38253,839.03654,887.55648,710.55006,718.239,719.9057,725.80694,630.09702,639.43579
1954-06-30,900.59444,834.88215,742.62208,729.31964,838.39796,900.59444,704.88143,729.31964,570.2783,123.55774,209.93481,209.93481,209.93481,589.16133,342.96669,570.2783,863.18308,838.53311,900.59444,716.14548,722.60877,729.31964,728.0446,637.23153,645.6378
1954-07-31,965.37307,894.77677,792.88895,794.60674,906.0762,965.37307,748.59688,794.60674,606.46129,123.60803,209.79345,209.79345,209.79345,617.54141,344.22317,606.46129,930.16654,882.3884,965.37307,760.59531,763.19626,794.60674,770.91478,669.34894,682.84775
1954-08-31,958.28636,884.88646,779.8021,784.74891,897.13014,958.28636,734.90284,784.74891,590.89363,123.65735,209.99416,209.99416,209.99416,602.50752,331.52252,590.89363,929.52274,875.94696,958.28636,746.71982,761.74161,784.74891,749.69458,654.02088,668.84235
1954-09-30,998.81057,927.57232,823.4449,821.52633,937.12124,998.81057,775.82799,821.52633,632.04632,123.75244,209.53987,209.53987,209.53987,643.18444,353.85618,632.04632,970.04043,913.52509,998.81057,788.34037,784.28992,821.52633,813.53032,696.6017,708.78117
1954-10-31,994.9186,922.36716,818.84055,810.67526,929.1065,994.9186,769.3795,810.67526,627.44088,123.8262,209.32544,209.32544,209.32544,632.04909,343.91499,627.44088,963.8056,908.40935,994.9186,781.82729,788.31019,810.67526,799.93379,685.42442,700.4389
1954-11-30,1089.80452,1015.81378,903.23323,885.74826,1016.43139,1089.80452,842.63778,885.74826,696.93418,123.89282,209.28079,209.28079,209.28079,691.78587,389.0482,696.93418,1052.00265,978.62939,1089.80452,856.30992,844.65072,885.74826,872.65497,750.18753,768.03971
1954-12-31,1191.16897,1114.06619,985.91362,997.66707,1127.91698,1191.16897,902.82114,997.66707,759.70351,123.98313,209.34957,209.34957,209.34957,727.80351,402.68902,759.70351,1158.45939,1088.72519,1191.16897,917.51259,907.38462,997.66707,919.29489,792.06775,819.72358
1955-01-31,1214.42166,1132.90867,999.54799,1017.8999,1150.36312,1214.42166,911.56513,1017.8999,765.88554,124.07091,208.65802,208.65802,208.65802,731.70119,401.17845,765.88554,1175.32765,1087.63647,1214.42166,926.44475,921.30481,1017.8999,937.43533,797.34722,826.63616
1955-02-28,1271.75166,1180.78893,1037.59603,1062.534,1202.73734,1271.75166,944.01465,1062.534,788.03714,124.16422,207.53892,207.53892,207.53892,752.78413,419.22603,788.03714,1231.58707,1147.13018,1271.75166,959.47026,955.95047,1062.534,946.64845,821.89164,854.32598
1955-03-31,1274.04178,1185.00121,1039.22556,1075.49538,1211.15609,1274.04178,944.84809,1075.49538,789.09328,124.27485,208.01826,208.01826,208.01826,752.12064,416.15954,789.09328,1233.13252,1137.49429,1274.04178,960.36533,949.32287,1075.49538,943.81608,821.35537,854.48717
1955-04-30,1297.1227,1210.64507,1068.04202,1103.49294,1237.89148,1297.1227,967.94152,1103.49294,818.55901,124.39191,208.08268,208.08268,208.08268,777.61971,443.26753,818.55901,1257.7748,1147.84549,1297.1227,983.88604,962.00487,1103.49294,981.228,847.91187,878.70021
1955-05-31,1302.91608,1215.95141,1069.55521,1113.40697,1246.21664,1302.91608,974.76369,1113.40697,817.22251,124.55201,208.08386,208.08386,208.08386,786.80365,457.49794,817.22251,1261.59676,1153.92907,1302.91608,990.86978,966.16747,1113.40697,986.65615,857.19162,885.87576
1955-06-30,1340.8241,1261.5214,1131.83103,1142.05794,1280.38008,1340.8241,1025.63835,1142.05794,888.61267,124.66672,207.29869,207.29869,207.29869,842.80066,499.00441,888.61267,1303.3242,1196.27827,1340.8241,1042.63458,985.88501,1142.05794,1069.68031,914.52198,938.17446
1955-07-31,1347.51854,1270.01713,1138.01656,1152.94486,1289.67917,1347.51854,1035.91923,1152.94486,933.76908,124.77892,205.80752,205.80752,205.80752,860.76483,488.37356,893.88866,1315.50311,1184.31548,1347.51854,1053.13797,969.74509,1152.94486,1136.16094,932.69976,950.94204
1955-08-31,1359.58262,1279.71843,1148.49216,1160.55326,1299.70766,1359.58262,1041.20953,1160.55326,867.16258,124.96396,205.9188,205.9188,205.9188,863.8302,496.6709,902.34259,1319.852,1186.21039,1359.58262,1058.56886,969.01681,1160.55326,1133.28872,936.47415,955.57554
1955-09-30,1350.17456,1269.27121,1139.58879,1155.04227,1292.1249,1350.17456,1033.92841,1155.04227,862.77716,125.15354,207.57946,207.57946,207.57946,862.65828,483.653,894.5963,1313.41517,1175.29725,1350.17456,1051.21927,961.97012,1155.04227,1147.98635,934.67347,949.96977
1955-10-31,1333.33683,1250.21761,1118.51493,1137.95189,1274.50865,1333.33683,1013.41981,1137.95189,873.83,125.36855,209.05363,209.05363,209.05363,840.19384,466.63268,872.66595,1299.55631,1149.44071,1333.33683,1030.42026,948.08505,1137.95189,1115.38927,911.53458,928.91305
1955-11-30,1408.02291,1322.94989,1186.20383,1202.984,1346.62213,1408.02291,1078.78117,1202.984,887.14963,125.56889,207.90941,207.90941,207.90941,902.0585,505.76634,929.40592,1365.50353,1233.80966,1408.02291,1096.9296,1004.8962,1202.984,1207.59181,977.20516,991.58231
1955-12-31,1441.20039,1347.80559,1204.6218,1228.41271,1376.71994,1441.20039,1098.08617,1228.41271,916.98224,125.78336,207.65506,207.65506,207.65506,916.4357,517.01643,936.3676,1397.65907,1271.44086,1441.20039,1116.61421,1039.74097,1228.41271,1209.44909,993.46956,1008.0853
1956-01-31,1407.162,1317.74322,1183.71442,1199.41148,1344.21091,1407.162,1071.51492,1199.41148,873.25041,126.04826,209.81315,209.81315,209.81315,890.24791,492.19383,925.97968,1374.08141,1253.76783,1407.162,1089.65046,1015.48694,1199.41148,1167.43162,965.45516,982.24404
1956-02-29,1451.76114,1360.13612,1219.663,1227.37865,1381.18464,1451.76114,1109.735,1227.37865,835.22005,126.27603,209.85064,209.85064,209.85064,926.31865,516.69043,952.87402,1417.15815,1288.74795,1451.76114,1128.5719,1035.11325,1227.37865,1215.65238,1003.91189,1019.13915
1956-03-31,1523.60498,1427.01847,1284.19768,1279.06996,1444.44468,1523.60498,1177.56133,1279.06996,858.96522,126.45484,207.71786,207.71786,207.71786,991.20842,557.30768,1006.55553,1481.03514,1335.014,1523.60498,1197.60596,1070.58865,1279.06996,1301.98679,1072.24862,1083.94967
1956-04-30,1530.53661,1433.77705,1290.94191,1276.50903,1446.28441,1530.53661,1186.05907,1276.50903,926.05255,126.67626,207.66732,207.66732,207.66732,995.8864,550.82312,1012.54849,1489.41385,1341.02156,1530.53661,1206.30823,1084.26435,1276.50903,1301.44907,1077.37097,1090.05597
1956-05-31,1470.22749,1372.37847,1230.67789,1216.02839,1383.5275,1470.22749,1130.22512,1216.02839,908.87726,126.9552,209.96467,209.96467,209.96467,945.27512,522.53143,957.91085,1426.53795,1289.12403,1470.22749,1149.58136,1047.36684,1216.02839,1224.24451,1023.84587,1037.02283
1956-06-30,1504.42205,1400.73588,1256.36464,1226.85621,1405.77619,1504.42205,1163.19226,1226.85621,870.90576,127.19438,209.99799,209.99799,209.99799,981.14131,554.27288,975.61885,1446.82623,1302.2731,1504.42205,1183.17058,1057.9222,1226.85621,1274.35162,1061.32636,1069.54159
1956-07-31,1565.24022,1455.29245,1306.73672,1267.04661,1457.21714,1565.24022,1219.33898,1267.04661,873.62478,127.45615,207.97921,207.97921,207.97921,1031.52352,576.68031,1014.4102,1497.23769,1330.53242,1565.24022,1240.3408,1092.98386,1267.04661,1341.90882,1114.80191,1120.66862
1956-08-31,1540.102,1428.36417,1279.55429,1237.03917,1428.25984,1540.102,1188.04473,1237.03917,873.27357,127.65511,205.81345,205.81345,205.81345,998.90964,554.71476,988.49889,1478.63849,1327.4722,1540.102,1208.56955,1089.89946,1237.03917,1297.89421,1081.18805,1089.6381
1956-09-30,1491.41531,1383.69923,1233.94171,1210.81246,1390.54391,1491.41531,1138.15702,1210.81246,878.98832,127.87697,207.6725,207.6725,207.6725,947.38443,518.42758,949.27343,1438.93247,1294.68363,1491.41531,1157.8804,1052.73062,1210.81246,1240.79855,1027.57849,1040.60831
1956-10-31,1503.47125,1393.42346,1241.2154,1214.2409,1398.13285,1503.47125,1148.32013,1214.2409,861.84136,128.18094,207.24815,207.24815,207.24815,954.47816,523.38834,952.79125,1447.5801,1309.70196,1503.47125,1168.27753,1065.3297,1214.2409,1249.00643,1035.60593,1049.29876
1956-11-30,1517.6009,1408.38709,1260.57282,1234.89322,1416.59271,1517.6009,1161.43365,1234.89322,812.51515,128.43025,206.24231,206.24231,206.24231,959.49566,511.96104,973.55548,1460.89658,1313.10719,1517.6009,1181.67737,1061.86311,1234.89322,1242.70394,1041.47153,1058.5496
1956-12-31,1556.00765,1442.51308,1294.75658,1245.77925,1440.76184,1556.00765,1197.58854,1245.77925,889.8461,128.72243,206.44993,206.44993,206.44993,993.03801,534.19355,1001.71824,1496.57867,1354.20744,1556.00765,1218.52152,1107.2928,1245.77925,1288.73991,1077.03658,1091.46305
1957-01-31,1561.23262,1443.95,1286.72684,1274.94471,1460.04597,1561.23262,1173.60611,1274.94471,957.28179,129.05273,211.32332,211.32332,211.32332,955.9692,502.49606,985.92975,1512.17861,1346.21762,1561.23262,1194.18082,1098.97814,1274.94471,1237.10139,1040.91246,1064.29472
