Date,S_US_LCB,S_US_LCV,S_US_SCB,S_US_MIC,S_US_SCV,R_G_RE,S_IN_VAL,S_IN_SCB,S_IN_SCV,S_EM_TSM,S_EM_VAL,S_EM_SCB,B_US_1Y,B_G_2Y,B_US_3G,B_G_5Y,S_US_NQ,S_US_LCG,S_US_SCG,S_US_TSM,S_US_SCE,S_IN_SCE,S_USC,S_EM_SCE,S_US_SP,B_US_LT,R_COM,R_GLD,R_SLV,S_G_TSM
1998-05-31,97915.25169,231331.0539,293794.5952,312784.89,730203.2589,206967.9623,289456.1406,793424.69,962017.4434,683967.1282,1194313.986,1652931.125,1796.91776,2974.24988,3164.46303,3528.93651,125243.9462,58322.33309,50692.56286,114456.6484,196413.95,263397.8769,149694.3967,1147601.884,134852.4845,3321.089891,2573.367519,1422.493329,869.92,1818.538003
1998-06-30,101894.0856,230774.4046,289782.5027,306345.9295,715810.2905,207110.6989,286675.109,767471.546,934300.2542,622341.6139,1085995.757,1547774.473,1803.79352,2984.9547,3175.70948,3544.31454,133447.4247,62478.73832,50953.3254,118511.5842,199373.8032,260372.4889,153168.0521,1056154.275,140330.0531,3399.158751,2482.012973,1435.574862,931.2,1819.335154
1998-07-31,100310.2234,222756.8901,267533.6259,285790.7863,663036.0734,193407.9924,289880.7412,749860.484,905428.1819,648209.1137,1132417.855,1585565.145,1814.06357,2999.80522,3191.38426,3568.30893,131886.0898,62456.10852,47928.46086,115862.7673,192742.8511,259689.0111,148867.9411,1093182.755,138835.7312,3381.680276,2286.926753,1399.479486,972.48,1817.600091
1998-08-31,85342.5574,182127.5935,212458.5372,228335.4462,540855.7647,175708.6632,251871.1022,666439.6638,806108.2538,483874.4088,838411.2317,1222446.081,1822.25267,3020.59595,3203.92408,3599.15886,105627.5693,54332.28634,38071.57508,97686.42493,161136.3743,229735.4418,125077.8876,824750.9046,118763.2191,3544.991762,2151.998074,1324.624267,839.84,1713.963276
1998-09-30,90891.82107,191368.0576,225771.3898,236755.6254,556208.2642,186842.1122,238244.0794,645121.0097,785320.3618,485396.0265,834191.0408,1174796.973,1830.65756,3039.47425,3219.59885,3642.60068,119369.7161,57983.83434,40783.52378,104233.0761,170072.1382,221816.6909,132316.1601,811424.5228,126371.2973,3661.466011,2371.932278,1423.704573,940,1731.113477
1998-10-31,98086.14471,207034.3454,235619.2534,245175.8045,579876.7007,182845.4894,261953.3936,685904.5218,833825.4428,563759.3349,1012845.783,1322673.515,1837.12399,3054.49142,3232.13867,3666.8155,124848.7861,62859.28329,42765.33386,112064.2947,182659.3772,241387.1339,142191.1603,943712.5483,136650.5408,3599.411485,2260.688654,1416.194673,887.2,1787.242445
1998-11-30,104266.7585,219871.998,251120.5201,263749.7291,610581.6999,185557.4834,273462.7694,724834.2379,870781.6951,620819.9963,1177433.223,1493553.075,1845.23691,3066.50515,3244.67849,3684.1118,137433.5437,67122.46903,45842.35095,119025.3813,193116.3482,250276.2151,150535.3268,1067142.025,144932.6463,3631.262318,1985.562845,1427.822906,866.24,1826.740742
1998-12-31,111083.6948,223478.9927,261567.2618,270384.2603,624719.1468,182509.9813,278655.8744,725035.7858,865610.6492,638748.4985,1218220.806,1543545.372,1855.45242,3084.58493,3258.668,3694.08238,154598.9933,72273.92387,49864.26085,126695.2459,202626.8669,256285.8475,158530.1533,1101765.211,153284.407,3625.415985,1951.411164,1394.392289,882.88,1856.112981
1999-01-31,115267.9005,227776.6656,265815.454,277922.8549,634474.9395,178898.9017,273078.1088,713692.3314,847526.8614,623356.9685,1200650.314,1476880.622,1862.743,3099.75005,3271.59922,3725.95845,176691.1895,76724.01005,49236.38005,131315.7835,205674.873,256167.6998,162008.847,1069999.572,159694.1769,3661.032072,1959.997373,1382.764312,919.36,1864.192769
1999-02-28,111426.2417,221895.6395,243158.4289,258825.0819,582211.7649,177695.2085,266105.9017,700458.3014,836676.5887,629513.5804,1210899.768,1475171.269,1867.1331,3111.88214,3281.29764,3736.58381,161354.3942,73711.64895,44422.62287,126464.2169,196962.7572,252340.8105,155497.7617,1075414.814,154731.0478,3486.924736,1869.641494,1390.758488,979.36,1848.472308
1999-03-31,115825.6957,229074.2412,240933.1854,249024.9089,571062.2876,176491.5153,282374.3848,729762.225,886105.609,686462.2417,1345606.876,1617047.533,1876.48547,3125.90059,3297.46166,3764.32432,173601.1928,77277.91435,45730.7092,131413.2675,200753.8792,263154.8759,159266.8814,1181863.089,160921.6284,3474.947149,2185.423942,1353.936488,897.76,1881.621815
1999-04-30,120588.9279,253455.9055,262781.031,272645.8387,632035.9912,193192.7584,299107.6817,798768.2387,977730.1347,808824.9059,1683838.854,1962336.752,1884.58806,3138.09923,3310.39289,3789.27722,179364.7524,77140.2051,47875.97335,137560.1625,215529.2497,277907.0751,169469.3909,1435131.208,167153.3574,3481.591248,2275.681951,1388.578307,925.92,1929.018147
1999-05-31,117855.3036,253115.6962,273098.0691,283199.8711,661651.79,198308.4545,284001.2331,794987.0873,969291.0336,807285.7527,1682374.647,2030710.855,1888.46792,3144.19855,3310.39289,3789.27722,174288.7299,74868.00179,48085.26795,134812.6872,214088.6397,268161.4298,167754.5333,1453939.36,163206.296,3424.733034,2151.429717,1301.36823,866.24,1914.572798
1999-06-30,123762.5689,257382.8536,289079.3636,299282.2063,702068.6451,194998.2982,296681.7112,851704.3586,1033187.084,886552.1325,1887363.725,2281985.683,1896.4526,3157.09843,3321.94574,3773.14974,189521.5649,80331.69637,50701.44313,141850.2734,224727.4251,280633.0816,176184.759,1621876.771,172263.8571,3386.989393,2289.766647,1264.546146,904,1952.793571
1999-07-31,119798.6152,246672.8102,286651.8252,302046.3577,698932.8546,188829.3706,307260.6945,873445.9793,1066943.488,872699.7555,1846365.909,2268310.862,1902.6039,3163.25862,3328.53037,3776.74322,186167.0332,77778.93179,50649.11924,137318.1714,219709.1203,290286.0177,171590.3186,1599817.327,166884.9599,3367.364838,2371.96927,1238.383192,956.16,1942.923239
1999-08-31,119010.8929,237785.7528,278964.6202,296266.7685,679769.6904,187174.2924,310316.8453,882898.8579,1071765.832,868851.873,1862472.194,2311044.676,1905.42948,3175.579,3335.115,3787.52365,193315.8472,78836.83415,48346.88885,136056.6568,215212.8414,294252.1955,168859.7302,1613943.737,166059.3201,3350.91223,2538.955907,1234.507176,898.72,1940.070623
1999-09-30,115599.9722,224974.9222,277548.5561,289733.3198,661651.7898,179049.3633,311500.737,878172.4187,1065737.902,840377.5425,1802439.678,2281985.682,1915.76093,3191.73065,3358.16121,3803.49672,193818.4684,77500.89669,49498.0041,132727.0511,208666.9265,296449.3767,163869.1889,1574351.911,161506.996,3381.268144,2673.52057,1448.656519,1002.24,1926.829788
1999-10-31,122983.6032,233553.0203,274311.8383,287220.455,639004.4141,175438.2837,309846.3325,867774.2523,1046448.529,872699.7556,1881506.894,2357197.195,1924.45176,3197.95842,3368.03815,3803.49672,209382.0915,82868.8258,50230.53496,141069.3577,216724.675,300025.4455,171196.4244,1633991.533,171727.2743,3385.345615,2535.566908,1449.140949,928.48,1955.309586
1999-11-30,125406.3571,229778.6571,296968.8633,315113.2551,667923.3707,173030.8973,308900.9585,863047.813,1023542.397,951966.1355,2001571.925,2543516.626,1933.74222,3210.41395,3377.9151,3818.00004,235533.9147,86416.73027,53108.3277,145943.5156,222633.1453,305829.4378,175601.8027,1761458.821,175218.1403,3365.351764,2638.257368,1411.591968,916.16,1980.26355
1999-12-31,132858.0756,234184.6964,328070.379,350926.6138,706223.577,178894.3422,324083.1532,883500.55,1030410.7,1096711.467,2244665.422,2861396.501,1940.83235,3225.65532,3381.96911,3831.18326,287351.3759,93167.52747,59737.44193,157008.1503,233923.1722,326670.1848,185387.3379,1994042.981,185537.811,3311.465752,2749.591829,1406.262503,935.52,2036.851745
2000-01-31,126151.5757,217683.8777,327628.8306,371798.5356,700899.3281,180010.4388,299079.7051,881569.4014,1014349.142,1079660.123,2238265.806,2915926.624,1944.67179,3232.22488,3385.36466,3838.69539,278271.0724,86954.78133,59002.534,150438.5682,224691.9015,310311.522,177755.5594,1998236.947,176215.9276,3353.004778,2948.387318,1372.589688,942.56,2007.218819
2000-02-29,123838.9896,198136.754,382380.8184,459460.5994,765931.2247,177299.9185,291626.7543,892190.7196,989639.0532,1050982.862,2179069.354,2878616.54,1956.99978,3251.93357,3409.13352,3857.4757,331754.7725,88750.10192,71443.46021,154266.8837,226970.9853,315952.0545,179124.983,1956232.483,172880.2305,3452.149441,3132.661526,1422.735468,891.2,2010.545732
2000-03-31,135861.347,226152.2815,365822.7576,424952.3517,768213.0457,183677.6134,307604.1988,918261.2276,1027939.691,1057183.351,2148671.177,2870006.52,1966.86213,3265.82589,3419.32018,3881.25466,323062.7975,96919.69968,65196.75125,163071.1879,242885.903,327758.8668,192371.8356,1949167.508,189792.9306,3560.384682,3096.322652,1340.85505,867.04,2041.629132
2000-04-30,131691.6894,232904.9976,337122.1188,371798.5041,741211.4981,195476.3489,299661.3673,843912.0011,963693.46,988977.9736,2019078.946,2660496.044,1973.85581,3279.06125,3432.90238,3900.15074,272955.7576,92118.64667,62834.54908,154625.8289,235402.0646,310967.4523,185366.9251,1819258.108,184082.8585,3536.811731,3068.146116,1332.618445,866.72,2008.186441
2000-05-31,129027.7414,232395.3586,319239.4131,341742.9451,710406.9156,198346.3116,305197.2801,846808.7244,978519.5132,933948.6351,1876687.483,2514125.712,1981.68081,3288.98777,3443.08903,3907.70917,240883.4561,88381.87219,59842.43069,149359.3505,231562.2747,310387.809,181524.2217,1710364.311,180306.0305,3520.666186,3411.778481,1319.05239,867.04,1989.530759
2000-06-30,131932.7204,216227.1263,351913.9865,388496.0456,745775.14,204086.237,326539.3101,917295.6536,1063769.319,952550.1018,1879887.292,2508385.7,1996.01276,3308.71021,3478.19869,3931.70811,281544.5835,95572.02915,65406.7295,155997.0443,236267.2149,323993.3482,185884.7823,1719896.805,184751.115,3601.549971,3655.038286,1396.088083,873.6,2019.130858
2000-07-31,130074.5131,225700.6653,342199.9242,375972.8755,745014.5329,221146.5709,315864.9195,878672.6788,1024233.177,896745.702,1799892.088,2425155.51,2009.2249,3325.4547,3499.04704,3954.61127,267382.8909,91405.40407,60997.28905,152904.6993,234192.8861,313370.9023,184148.7455,1644886.029,181862.7161,3655.079448,3374.331346,1340.855069,868.8,1998.83954
2000-08-31,138204.1702,238886.8074,370238.2405,410759.4275,800158.5387,213333.8947,318533.5171,901846.4637,1042765.744,906046.4353,1801491.992,2416545.491,2021.51439,3345.54808,3523.37011,3973.69723,298613.2126,96684.71513,68451.34686,164037.1553,249699.319,318193.6805,196812.2178,1648106.788,193159.0096,3731.021034,3894.315806,1342.066263,858.72,2030.453145
2000-09-30,130862.9001,235029.5754,362952.6937,401854.0809,785326.7027,220987.1285,309343.3619,871913.6581,1009407.124,840941.3023,1670299.858,2264435.145,2036.67205,3368.20093,3551.1679,4000.23744,260808.7799,87238.58946,64829.30545,156408.7058,242400.9174,306238.1893,190339.6465,1535075.866,182961.508,3699.203259,3840.96368,1325.835448,857.92,1997.935987
2000-10-31,130280.7698,244296.8973,346836.1811,373468.274,755663.0307,211580.0285,306905.668,817841.4934,956280.433,787462.0861,1551906.956,2083624.735,2046.69504,3385.16065,3565.0668,4027.24001,239344.2173,84964.03516,65459.22587,153259.5416,242683.6349,297591.554,189800.2399,1424117.708,182187.9651,3757.199368,3849.797896,1281.503754,834.56,1980.370495
2000-11-30,120035.2758,236316.7036,315044.7043,332002.7265,714590.2539,215406.6455,306661.8986,819772.642,968635.4774,737858.1751,1435113.958,1948734.428,2059.18709,3408.90426,3585.91514,4050.38507,184654.0636,75913.20733,55642.96691,138038.5549,227920.7551,292970.2548,176659.8503,1328174.508,167824.3752,3869.626045,4204.749262,1303.790642,824.16,1932.612975
2000-12-31,120698.4878,258118.2241,336108.9045,338290.1277,769854.0801,229681.9897,323568.5566,835700.8428,998587.7636,777007.3296,1477959.848,1950280.935,2071.37578,3434.19918,3610.48814,4086.17741,175753.7378,72559.71103,60735.08851,140537.1908,238920.4932,303121.9671,183586.8411,1361633.09,168645.7245,3964.575059,4118.131428,1329.711564,803.04,1953.548597
2001-01-31,124904.8243,270802.5418,365389.2557,384962.9341,849263.5674,230526.4088,324089.601,849712.5936,1026071.831,857279.9023,1619259.306,2059549.646,2085.64707,3459.18816,3639.28565,4118.41549,197283.5707,74600.30779,60845.82072,145964.6387,246847.3575,305444.4876,189927.994,1473402.965,174629.123,3975.814629,3899.458649,1281.503802,842.08,1982.301985
2001-02-28,113571.0844,270649.7187,341029.9719,357941.8468,832963.7254,226810.9648,314189.7578,842706.7184,1036541.951,779345.3658,1487704.639,1930413.897,2096.29021,3473.46757,3653.68441,4138.5643,153190.6926,65821.00786,55696.90134,132227.9212,234425.7933,291785.0101,178145.1443,1360354.306,158706.1427,4047.403147,3844.866228,1292.16271,783.36,1928.940343
2001-03-31,106275.3331,262276.8675,325528.6097,340746.6068,812484.4366,228668.6868,295171.6381,792664.7517,982882.5824,702190.1745,1344781.049,1771477.59,2104.3115,3489.25689,3671.68285,4160.44183,131100.5947,59887.9812,52817.93408,123335.9241,222871.0066,270681.951,168721.9139,1235944.375,148652.0768,4022.965332,3694.147472,1248.557646,760,1882.482049
2001-04-30,114585.4087,277903.1762,350872.107,365662.1691,862219.8523,233228.5498,310542.4471,849712.5938,1056173.428,732584.6438,1408122.186,1817834.013,2114.63687,3503.64557,3682.48192,4172.61874,150870.5644,65237.24755,58022.21717,133453.3179,237917.9566,292123.7511,180423.6576,1282395.238,160203.9041,3919.82857,3892.523191,1274.963017,772.32,1925.333989
2001-05-31,115287.6686,285869.5296,367357.6828,400754.5115,915298.8252,238970.5995,308197.7474,855717.6299,1061408.488,738040.0612,1440604.82,1837701.051,2121.90622,3514.43709,3700.48036,4188.85461,150463.2139,65379.89531,58741.95957,134754.1274,243297.0748,286578.9502,183852.7141,1299740.971,161277.1901,3927.868138,3781.58628,1296.038793,792,1929.074062
2001-06-30,112444.9479,282498.7137,385811.6857,415142.3599,949570.2881,253156.84,302255.3498,841705.8791,1052247.132,722453.154,1424363.503,1841012.225,2128.57381,3527.47321,3695.65292,4191.69588,154104.4237,64492.62475,60735.09188,132593.9514,241971.6044,279380.087,182160.8705,1288046.859,157351.9291,3957.727399,3508.177592,1311.058457,760.96,1917.693561
2001-07-31,111388.5758,282037.3658,371294.5368,404614.6403,934106.3353,247921.4417,295925.3948,814683.2171,1028689.361,696734.7569,1385384.342,1807900.494,2140.70862,3549.31515,3758.10432,4224.47552,144642.4121,64302.17158,59240.24336,130371.9817,240489.4759,273206.0664,180840.4542,1254449.879,155802.9252,4100.700301,3516.597218,1288.286945,741.6,1904.037766
2001-08-31,104346.0947,269580.9718,360222.1351,392683.2424,921567.9953,257041.1678,300145.3649,829695.8071,1050938.367,702969.5197,1401625.659,1794655.802,2150.3735,3567.51677,3794.84043,4257.25515,128977.6388,59993.1416,57468.57502,122498.4658,229949.5575,271205.3784,172039.0955,1258553.385,146049.4128,4183.690274,3550.356551,1322.686525,737.6,1883.985798
2001-09-30,95962.45339,239541.4089,309043.034,342501.1906,787407.7566,248934.7447,261915.6737,732614.3918,935767.0393,588405.751,1174247.221,1519828.438,2172.29053,3613.55606,3879.33349,4322.50076,107747.9195,55962.98833,50160.43426,111514.0896,208669.5037,240131.4798,156502.3213,1058678.238,134255.5722,4220.54482,3161.237473,1420.07104,804.8,1813.731934
2001-10-31,97728.63353,239387.0652,329465.4638,364609.3684,818335.662,240997.2053,263506.2548,760637.8931,961942.3412,605551.349,1221347.041,1595985.418,2185.18735,3642.81562,3938.11127,4376.2735,121550.428,58015.36377,53260.86073,114326.185,213388.9209,247735.4832,159994.0632,1101891.885,136815.6783,4436.69116,3001.911105,1350.545214,752.64,1827.137124
2001-11-30,105264.3354,261921.2442,355055.0144,389174.0131,882281.1962,253663.4915,273049.7408,767643.7683,967177.4014,671795.7049,1369143.026,1764855.244,2187.08525,3639.15818,3879.33349,4343.18258,138895.674,63146.30055,56748.83994,123101.8629,229406.2069,255912.2406,172205.8218,1224692.64,147310.2891,4211.884462,2840.708478,1334.798937,726.24,1872.924256
2001-12-31,106140.6156,268040.6765,378752.5536,415317.3612,944244.8314,259905.2539,274191.8506,747768.4701,952717.7778,724323.8481,1463299.637,1899699.913,2190.73878,3642.81562,3864.65426,4328.37156,140367.9682,63239.12562,60346.0354,125330.3021,236923.2081,255400.9279,176817.6418,1316116.608,148600.7714,4135.337674,2802.927056,1339.643857,789.92,1889.990422
2002-01-31,104604.0588,270823.7075,376045.2444,419881.2837,958802.567,259009.0289,268123.2182,738574.5955,943324.7858,764607.9443,1579518.381,2046343.415,2195.00506,3653.78796,3875.95442,4341.02762,139259.0612,63119.44557,60290.51705,123724.1316,236078.8438,246644.5071,175441.6327,1410072.527,146432.2106,4184.99026,2715.475731,1367.744896,753.92,1889.365067
2002-02-28,102594.7153,274302.4963,366028.2005,408264.0083,957296.5943,263848.6439,271157.5344,764113.1362,980896.754,754339.4491,1558387.7,2026346.574,2203.32826,3668.41774,3917.38833,4378.99579,124748.2671,61252.42918,58402.96566,121193.1937,234094.4261,251454.3216,173259.5683,1393220.612,143608.2508,4236.955284,2834.142021,1438.239836,781.12,1881.36905
2002-03-31,106373.6356,285712.3727,397162.256,444360.5073,1051670.878,280339.1843,287984.1973,801910.1764,1027861.715,785934.8187,1651714.873,2152993.234,2195.63979,3647.20456,3849.58738,4309.34189,133019.0772,62702.29255,62511.15875,126532.5052,246600.8647,264949.6236,182046.0027,1470588.307,149009.2566,4073.561764,3216.184365,1460.284745,820.64,1910.982846
2002-04-30,99858.54659,283099.1498,398245.1797,455147.9807,1099360.011,282131.6343,297638.84,830513.3418,1068117.395,793833.661,1697498.015,2212983.757,2208.93912,3680.39449,3936.22193,4385.6885,121725.7575,58216.70222,63454.93347,120332.8047,239718.3189,270562.5814,175607.0665,1503641.472,139975.1085,4225.705223,3251.884012,1493.230667,813.6,1897.807824
2002-05-31,99147.80962,284841.2984,381459.8629,442700.9123,1064722.641,285895.7794,307569.3295,878525.7981,1135210.197,774086.5549,1676367.334,2192986.916,2217.96898,3698.83334,3973.88913,4423.8618,116540.2402,57089.30667,60568.09569,118917.1254,237024.5622,279407.5427,173812.4945,1481370.16,138943.8979,4242.193502,3110.427057,1582.378778,860.96,1894.416379
2002-06-30,92099.30087,267511.8754,361967.2369,426934.6063,1042635.043,293603.3144,298921.6305,856051.8823,1115082.356,714845.237,1556626.81,2049676.221,2229.17401,3724.35079,4039.22903,4479.00102,105538.8416,52500.94775,56959.54546,110505.8912,221959.6549,271294.3859,162065.101,1376892.718,129046.9518,4316.729266,3216.803663,1543.134201,854.88,1854.400929
2002-07-31,84969.03242,237807.7481,309986.9006,365114.1338,879990.0004,278725.9792,268277.2881,811104.0507,1056040.691,680090.3305,1494995.657,1953024.822,2244.50702,3765.07431,4127.28805,4568.07206,95860.92979,50023.80603,50186.57704,101643.8823,201491.319,247228.1322,147632.1066,1314484.709,118987.1999,4443.148999,3319.74138,1476.030856,817.92,1805.973892
2002-08-31,85444.38365,241651.8117,310257.6316,363039.6283,868946.2008,279442.9592,267998.7031,803953.2594,1053356.979,682459.9832,1498517.438,1976354.47,2251.21255,3779.88286,4188.5465,4627.45276,94950.25095,50336.45482,51185.86707,102231.4144,202336.6565,247023.9218,148592.0089,1323068.513,119768.4223,4633.302003,3564.218422,1515.517634,801.28,1808.356188
2002-09-30,76214.65839,214747.512,286704.0418,338560.3744,805695.3507,269405.239,236137.7432,746746.9282,983580.4656,610580.5174,1318906.652,1749723.603,2257.93604,3797.03841,4261.29091,4718.31395,85227.34526,45131.66539,48632.12739,91930.05571,182285.7522,222942.3007,133703.1218,1173001.605,106752.05,4819.352244,3791.263769,1568.328119,791.68,1744.882388
2002-10-31,82893.87729,223162.1083,297533.2785,347273.3272,818747.1134,255782.6189,242860.5259,737553.0535,974187.4734,635856.8133,1375255.134,1823045.354,2264.45558,3811.97268,4268.94822,4714.04012,96707.46866,49306.94921,50741.74044,99009.15723,193777.1158,228594.111,142801.8845,1222265.491,116147.9171,4682.617583,3684.240563,1535.381937,785.92,1779.882729
2002-11-30,87784.01968,238939.4766,324064.9084,376316.4901,888523.8447,267254.2991,257426.5551,756962.3444,995657.1695,683249.8677,1482669.428,1963023.242,2262.06111,3804.50555,4230.66169,4671.30176,107616.0711,51696.27028,53295.4809,104957.568,206814.4562,238591.2173,151974.8358,1315774.578,122984.2674,4636.957847,3690.725564,1545.798735,777.6,1817.230517
2002-12-31,82543.71148,228061.7914,306248.5461,360190.8393,856731.5373,270766.2281,250818.5915,762031.655,1007882.302,655893.7311,1438423.728,1896202.903,2276.13422,3835.89139,4320.25808,4777.91328,97252.64348,48325.10997,51135.90538,99139.47612,196358.0471,234429.4707,144144.9428,1270275.283,115759.2491,4824.897922,3997.785442,1682.185485,828.48,1789.123295
2003-01-31,80384.13764,222774.4238,298016.0583,352167.8405,827189.0706,263935.4053,242373.5211,759949.6014,1010621.113,655092.8839,1460108.508,1930307.272,2278.34621,3839.7044,4312.43152,4760.39572,96260.66651,47113.95224,49741.79742,96620.23297,191373.9098,229887.8685,140296.649,1284693.615,112726.762,4797.116159,4312.488713,1780.53917,839.84,1775.868952
2003-02-28,79184.37437,216253.337,288411.4892,342033.5066,793187.3635,268679.0323,237587.9812,764113.7089,1016098.734,644681.8724,1447459.053,1909844.65,2284.98646,3854.95646,4386.78379,4830.46594,97560.18551,46968.61512,48403.45456,94990.1337,186952.5211,226383.6877,137214.8832,1269782.152,111035.4209,4945.674692,4623.73698,1683.39687,816.16,1765.657646
2003-03-31,79916.38181,215238.8346,291155.6518,345833.875,791515.1485,275130.365,231739.4381,760990.6283,1006512.897,634270.8608,1414931.884,1892792.466,2288.30445,3861.41067,4382.87051,4833.44622,97872.37811,47927.20228,49295.68512,96050.81253,188255.8315,223308.4917,138274.533,1250535.147,112113.5082,4878.159803,4160.324328,1622.349661,769.6,1764.802268
2003-04-30,86535.96165,235030.9114,320518.1916,377925.9099,875125.9036,285566.3443,257112.3693,823452.2395,1102371.269,719160.648,1601059.577,2138343.92,2293.18778,3872.89157,4410.26345,4851.00642,106886.4241,51136.93974,52808.84071,103935.2107,204941.4068,244929.6665,150156.0003,1414989.284,121348.3091,4929.356578,4122.282322,1631.555197,799.52,1822.403595
2003-05-31,91109.4895,250758.5438,356466.7217,421419.0597,977688.4299,301315.1858,276564.9499,899447.1998,1213293.098,772016.5533,1720325.866,2298634.454,2298.29921,3888.19944,4512.00866,4960.7577,116538.2682,52839.07368,57325.75513,110282.3989,220565.4164,263603.3492,160843.7361,1520237.147,127741.8724,5240.861844,4544.195033,1750.984548,800.32,1862.783278
2003-06-30,92297.84497,253455.9594,366071.2908,440420.9294,1013362.352,307576.7734,285462.1885,940047.247,1281763.363,801647.8941,1796222.595,2397537.123,2300.74185,3892.75256,4503.65716,4955.28541,118554.3803,53459.36742,58608.33291,111892.3675,223988.4766,273086.4797,163211.7608,1584027.057,129371.386,5146.332419,4396.350556,1676.371595,794.24,1876.983655
2003-07-31,93868.35805,259836.6688,389122.2566,472935.2247,1084710.196,323325.615,298320.8456,972319.0793,1333800.765,817664.835,1837785.09,2445283.239,2294.50385,3869.67299,4345.21715,4818.61829,126782.0543,54896.97,62288.77798,114529.2231,230379.4196,280047.181,167226.4975,1617135.625,131652.4106,4632.775275,4212.445937,1718.765356,895.2,1893.966987
2003-08-31,95680.48851,269053.2491,408605.811,495315.1817,1140450.699,325602.556,306036.0398,1022288.368,1407748.651,854503.799,1958858.444,2591932.024,2296.50875,3869.673,4333.33415,4809.80105,132335.1082,56164.00854,66136.51774,117315.3411,237485.2696,291019.9896,172051.2373,1709747.388,134219.8959,4693.274688,4458.807888,1819.783727,896,1912.135943
2003-09-30,94595.47257,263142.6312,402294.2371,495737.4379,1131532.219,336797.5156,317778.1691,1080585.872,1487174.159,892143.6103,2054632.888,2690834.693,2307.66334,3905.89591,4471.96915,4941.93047,130667.6859,55208.69245,64407.8216,115957.2987,234775.8764,304088.8243,170056.4118,1783515.593,132794.5477,4972.115278,4610.666859,1879.861885,899.52,1918.215157
2003-10-31,100052.9037,280744.7396,437419.5183,540075.1037,1244685.44,341351.3975,342730.065,1138883.376,1572077.288,960215.6092,2237146.451,2922744.4,2303.42057,3890.45759,4404.63215,4879.37439,141417.1937,58625.67436,70318.84299,123048.5746,251357.7952,322583.5066,181340.9882,1933355.121,140306.722,4821.47709,4829.892081,1871.383144,910.08,1961.475266
2003-11-30,100901.8374,286967.7072,453335.6614,563299.5753,1296524.109,356720.7489,349900.15,1145129.537,1578924.315,950605.4446,2262445.361,2980721.827,2303.82529,3890.45759,4400.67115,4879.37439,143522.9382,59187.03865,72884.00406,124796.4181,257219.5236,327974.5222,184979.8396,1949449.766,141541.1545,4837.939542,4840.330443,1930.007777,939.04,1968.47455
2003-12-31,106090.3331,306569.0113,463935.5076,578888.7221,1365659.45,367144.0649,376040.4877,1209959.578,1677930.073,1050530.896,2534673.749,3276679.315,2312.83127,3908.65453,4436.32015,4920.03286,146750.2811,60933.66,73164.63663,130416.4875,267842.882,350668.7192,192905.9585,2158721.207,148964.2379,4903.065949,5189.903464,2016.733255,1037.28,2009.802987
2004-01-31,108041.4197,311749.9561,484609.9955,612353.0056,1432422.374,382251.2381,385564.1531,1277649.625,1780259.978,1069985.172,2604267.393,3373868.956,2315.08769,3916.4875,4465.53393,4957.59036,151378.5208,62302.95511,76965.40049,133275.6212,274419.8809,361345.179,197401.6973,2214107.424,151698.4765,4994.299748,5330.374949,1936.790554,1092.64,2024.489821
2004-02-29,109504.7347,319789.3533,488744.8932,615395.2365,1452689.69,389009.7103,397107.9901,1315725.276,1834929.379,1116999.672,2772757.266,3516182.36,2321.18311,3936.06994,4519.78808,5009.23193,148778.519,62840.89128,77188.97728,135231.8674,279414.7127,371183.1629,200761.6848,2323624.99,153807.0095,5108.307126,5797.352041,1917.895032,1154.88,2040.404216
2004-03-31,107916.7457,318501.6485,491225.8317,616264.4208,1466399.933,411272.913,403284.1912,1368608.124,1912027.252,1124295.025,2807554.088,3575190.356,2325.47323,3945.86116,4569.86883,5064.13925,146224.5721,61857.33707,77636.12531,133825.6318,277822.2817,379469.4558,199115.3212,2352523.815,151486.6154,5180.396067,6060.40631,2052.828537,1335.68,2039.164746
2004-04-30,106205.7214,313133.6432,471102.6635,591057.542,1419904.326,352235.6703,391159.6844,1327359.502,1844741.835,1052962.68,2609761.628,3373868.958,2316.88019,3910.48989,4432.14676,4908.53721,140825.683,60950.91059,74506.08517,130956.8652,271903.9043,369641.5764,195074.7189,2205036.599,149108.5785,4857.44655,5686.449544,1882.284469,977.6,2017.709945
2004-05-31,107672.3136,314922.9784,476064.5407,591057.542,1425269.203,377679.3304,394912.5079,1312552.304,1826518.702,1039993.163,2532842.338,3231555.555,2315.07545,3902.62961,4398.75959,4884.96114,145785.1411,62102.31595,76182.88932,132768.7189,274772.3066,370680.6388,197158.7151,2140187.17,151154.7061,4844.887136,5871.499123,1905.29822,1082.08,2022.926859
2004-06-30,109786.6508,324324.6719,496867.0302,617145.2261,1520670.154,388584.3263,411253.8012,1373697.623,1909609.767,1058762.527,2578993.117,3258370.51,2313.03918,3898.32199,4422.6232,4898.92656,150319.059,62808.3696,78530.41935,135580.2426,282200.615,384734.6246,202018.735,2170577.181,154093.8942,4896.098562,5617.378292,1917.652935,1033.76,2039.508846
2004-07-31,106106.6513,313735.2111,461258.2263,571044.1691,1439567.745,390186.7359,396086.9943,1323531.51,1843176.267,1057944.95,2612151.6,3279302.227,2320.29844,3914.10466,4452.22011,4936.93957,138591.2562,59349.00394,71990.87721,130427.7867,271437.5414,371737.9042,194561.3935,2184024.071,148993.9103,4971.048528,5772.769019,1896.334963,1126.88,2018.887966
