Date,GDP,CPI,DDS,DDB,GDPori,CPIori
1970-01-01,-0.059219654,0,-0.120000387,-0.138510328,0.322791462,6.166219839
1970-02-01,-0.094072561,0,-0.145299026,-0.128517048,0.322791462,5.85106383
1970-03-01,-0.126531958,0,-0.169979638,-0.071086322,0.322791462,6.084656085
1970-04-01,-0.114036,0,-0.152369447,-0.081490155,0.161124608,6.036745407
1970-05-01,-0.189661108,0,-0.227119235,-0.127966753,0.161124608,6.299212598
1970-06-01,-0.256063982,0,-0.30076399,-0.134070986,0.161124608,6.527415144
1970-07-01,-0.224602276,0,-0.278275722,-0.114674176,0.421343681,6.233766234
1970-08-01,-0.194446119,0,-0.26117141,-0.092806628,0.421343681,6.201550388
1970-09-01,-0.148223834,0,-0.228166198,-0.098068349,0.421343681,6.16966581
1970-10-01,-0.093280048,0,-0.188546457,-0.082374739,-0.167352478,6.138107417
1970-11-01,-0.084369477,0.002780851,-0.184493794,-0.083017076,-0.167352478,6.632653061
1970-12-01,-0.110979561,0.024578719,-0.216361951,-0.020753936,-0.167352478,6.598984772
1971-01-01,-0.030482776,0.070704888,-0.157615982,-0.019676765,2.697158765,6.313131313
1971-02-01,0.034810367,0.085724796,-0.110709303,0.132273179,2.697158765,6.030150754
1971-03-01,0.054279625,0.093271621,-0.104667898,0.139229725,2.697158765,5.236907731
1971-04-01,0.125622095,0.102610518,-0.056671384,0.205408666,3.106441323,4.95049505
1971-05-01,0.231216566,0.10496723,0.231216566,-0.0342,3.106441323,5.185185185
1971-06-01,0.264542885,0.095063048,0.264542885,-0.04926648,3.106441323,4.901960784
1971-07-01,0.262999234,0.097748181,-0.015420845,-0.065048656,3.005276945,4.88997555
1971-08-01,0.337275257,0.109358394,0.337275257,-0.068881957,3.005276945,4.622871046
1971-09-01,0.33458153,0.117731077,-0.010132528,-0.023164061,3.005276945,4.11622276
1971-10-01,0.360482434,0.132189593,-4.04012E-05,0.183447266,4.365553189,3.855421687
1971-11-01,0.323223535,0.135927007,-0.025882783,0.195152462,4.365553189,3.349282297
1971-12-01,0.336868685,0.139288368,-0.010584627,0.184218521,4.365553189,3.095238095
1972-01-01,0.441738466,0.147237654,0.441738466,0.175900813,3.472506066,3.325415677
1972-02-01,0.489289989,0.154407092,0.489289989,-0.0078,3.472506066,3.317535545
1972-03-01,0.525068923,0.152598771,0.525068923,0.136185897,3.472506066,3.317535545
1972-04-01,0.509858219,0.141222178,0.509858219,0.124548053,5.251377703,3.301886792
1972-05-01,0.498416764,0.145907598,0.498416764,0.119487839,5.251377703,3.051643192
1972-06-01,0.434089933,0.134889018,-0.016572827,0.125757538,5.251377703,2.803738318
1972-07-01,0.325963595,0.127482987,-0.0678,-0.0003,5.378364037,2.797202797
1972-08-01,0.358060596,0.124038246,-0.017488564,0.110687115,5.378364037,3.023255814
1972-09-01,0.360850054,0.121562731,0.360850054,-0.0145,5.378364037,3.023255814
1972-10-01,0.289106687,0.108088543,-0.037564296,-0.0156826,6.891806086,3.016241299
1972-11-01,0.287171595,0.092601342,-0.014979935,0.082500844,6.891806086,2.777777778
1972-12-01,0.31109188,0.074723006,0.31109188,0.098086908,6.891806086,3.002309469
1973-01-01,0.26778688,0.062644602,-0.007449933,-0.0022,7.5611848,2.528735632
1973-02-01,0.211198145,0.06558103,-0.02570796,-0.0036967,7.5611848,2.752293578
1973-03-01,0.197650727,0.054190192,-0.007291576,-0.000503747,7.5611848,3.211009174
1973-04-01,0.146378533,0.040382495,-0.02760058,-0.00309804,6.319553786,2.96803653
1973-05-01,0.116216518,0.005060572,-0.036252186,0.054746474,6.319553786,3.189066059
1973-06-01,0.076805337,-0.011026998,-0.049529276,-0.0016882,6.319553786,3.181818182
1973-07-01,0.041474117,-0.018435304,-0.056475769,-0.006156943,4.771349375,3.174603175
1973-08-01,-0.001528218,-0.024097265,-0.076992276,-0.041708101,4.771349375,3.16027088
1973-09-01,-0.042392724,-0.030621712,-0.101819677,-0.023237408,4.771349375,3.837471783
1973-10-01,-0.029969382,-0.019798737,-0.077929726,0.044962605,4.024055262,4.279279279
1973-11-01,0.00282948,-0.021364285,-0.040156271,0.046644171,4.024055262,4.72972973
1973-12-01,-0.130488432,-0.034399985,-0.165525198,0.042894947,4.024055262,4.708520179
1974-01-01,-0.161807476,-0.046302027,-0.193428052,-0.0157088,0.638998413,5.156950673
1974-02-01,-0.156123614,-0.075866212,-0.186151238,-0.004780904,0.638998413,5.357142857
1974-03-01,-0.120759845,-0.085292547,-0.146567885,-0.00907398,0.638998413,5.777777778
1974-04-01,-0.172188604,-0.086782684,-0.196456082,-0.037857309,-0.208261695,6.208425721
1974-05-01,-0.151158255,-0.103166417,-0.178337054,-0.053078311,-0.208261695,7.06401766
1974-06-01,-0.219212817,-0.13634943,-0.245078706,-0.045467806,-0.208261695,7.929515419
1974-07-01,-0.266713757,-0.139886888,-0.295247335,-0.053566153,-0.629039832,8.791208791
1974-08-01,-0.271396901,-0.140843034,-0.305426233,-0.062932914,-0.629039832,9.846827133
1974-09-01,-0.373111247,-0.135893349,-0.404440344,-0.085862009,-0.629039832,10.2173913
1974-10-01,-0.409191158,-0.124259468,-0.446977669,-0.071128847,-1.945763432,10.58315335
1974-11-01,-0.367578438,-0.093743705,-0.419798056,-0.023514447,-1.945763432,10.96774194
1974-12-01,-0.380891113,-0.085993366,-0.441827504,0.026566526,-1.945763432,11.3490364
1975-01-01,-0.38331455,-0.030137495,-0.45081542,0.035822183,-2.299771471,11.51385928
1975-02-01,-0.268160236,0.003172074,-0.359018302,0.059698297,-2.299771471,11.86440678
1975-03-01,-0.174418126,0.034603873,-0.286974942,0.082570563,-2.299771471,11.34453782
1975-04-01,-0.167299503,0.053594279,-0.294823411,-0.0224087,-1.834842421,11.27348643
1975-05-01,-0.101768786,0.098138908,-0.256702671,-0.038546679,-1.834842421,10.30927835
1975-06-01,-0.064140614,0.130242308,-0.246855372,-0.01807455,-1.834842421,9.795918367
1975-07-01,-0.016169435,0.166544337,-0.244089342,0.102568044,0.79861539,9.090909091
1975-08-01,-0.006274843,0.176831235,-0.264455629,-0.0028482,0.79861539,7.96812749
1975-09-01,0.010433608,0.178987641,-0.274961404,-0.012219732,0.79861539,7.495069034
1975-10-01,0.008138239,0.214152682,-0.302384153,-0.019202449,2.55479512,7.03125
1975-11-01,0.131994135,0.236798421,-0.251118459,0.130394225,2.55479512,6.976744186
1975-12-01,0.182843474,0.237902545,-0.236707158,-0.0046796,2.55479512,6.730769231
1976-01-01,0.225734223,0.217858341,-0.222345732,0.134824103,6.154303273,6.883365201
1976-02-01,0.345542839,0.204931927,-0.153027772,0.144143838,6.154303273,6.439393939
1976-03-01,0.357973581,0.172350733,-0.13996879,0.147969573,6.154303273,6.603773585
1976-04-01,0.339579616,0.122614296,-0.143772014,0.15206936,6.173984642,6.378986867
1976-05-01,0.310614266,0.080072306,-0.141270158,0.139365578,6.173984642,6.542056075
1976-06-01,0.245015191,0.03555683,-0.16152717,-0.0163203,6.173984642,6.319702602
1976-07-01,0.263453295,0.049399576,-0.130810338,0.120519676,4.958256901,6.666666667
1976-08-01,0.236300383,0.012010938,-0.132250731,0.125557552,4.958256901,6.826568266
1976-09-01,0.206537502,0.006070677,-0.12904687,0.139230086,4.958256901,6.788990826
1976-10-01,0.172131943,-0.014245551,-0.139546443,0.155172954,4.311515992,6.751824818
1976-11-01,0.105652645,-0.001202099,-0.181202668,0.157643443,4.311515992,6.34057971
1976-12-01,0.115714406,-0.004986495,-0.15793103,0.182506801,4.311515992,6.126126126
1977-01-01,0.19614851,0.001990396,-0.083261472,0.207765043,3.22683944,6.082289803
1977-02-01,0.180187918,0.00491705,-0.083328034,-0.0300195,3.22683944,6.227758007
1977-03-01,0.163229961,0.021114763,-0.084539332,-0.031142446,3.22683944,6.194690265
1977-04-01,0.151903495,0.029874816,-0.081596882,-0.024180333,4.465304296,6.349206349
1977-05-01,0.146371252,0.047993714,-0.06948263,-0.014223752,4.465304296,6.315789474
1977-06-01,0.117176797,0.053146378,-0.074173057,-0.005689493,4.465304296,6.643356643
1977-07-01,0.131402773,0.073525446,-0.048572491,0.152947723,5.769993107,6.25
1977-08-01,0.123948471,0.094762386,-0.043920654,-0.0043633,5.769993107,6.21761658
1977-09-01,0.135771433,0.113200869,-0.029190617,0.141639061,5.769993107,6.18556701
1977-10-01,0.148200336,0.122780457,-0.019129908,-0.0005847,5.013271222,5.982905983
1977-11-01,0.139067158,0.138873371,-0.020472741,-0.008477682,5.013271222,6.132879046
1977-12-01,0.123073519,0.148172189,-0.027437977,-0.000584669,5.013271222,6.451612903
1978-01-01,0.181042719,0.170658065,0.181042719,-0.011108712,4.114111809,6.408094435
1978-02-01,0.159924236,0.170697212,-0.008875248,-0.020988725,4.114111809,6.197654941
1978-03-01,0.130991059,0.182443649,-0.026860285,-0.021887653,4.114111809,6.333333333
1978-04-01,0.183738872,0.194958077,0.183738872,-0.023744795,6.077933226,6.633499171
1978-05-01,0.198886043,0.177505042,0.198886043,-0.023356148,6.077933226,6.765676568
1978-06-01,0.250770732,0.179398227,0.250770732,-0.028126565,6.077933226,6.885245902
1978-07-01,0.253806833,0.174350393,0.253806833,-0.033695983,5.247033083,7.189542484
1978-08-01,0.316461505,0.175533508,0.316461505,-0.020528931,5.247033083,7.479674797
1978-09-01,0.343148504,0.158722294,0.343148504,-0.002928619,5.247033083,7.928802589
1978-10-01,0.354886258,0.133523896,0.354886258,-0.011884015,6.65955972,8.387096774
1978-11-01,0.33682358,0.122492161,-0.001493147,-0.031614419,6.65955972,8.507223114
1978-12-01,0.212639424,0.138123541,-0.084648574,-0.017334799,6.65955972,8.452950558
1979-01-01,0.293484779,0.135708186,-0.016459728,-0.026410891,6.510448394,8.557844691
1979-02-01,0.296922292,0.114369207,-0.000791307,-0.007940348,6.510448394,9.148264984
1979-03-01,0.284274937,0.100046745,0.284274937,-0.024002885,6.510448394,9.404388715
1979-04-01,0.303290138,0.082921577,0.303290138,-0.01058556,2.656695358,9.33125972
1979-05-01,0.294011218,0.049225574,0.294011218,-0.023175166,2.656695358,9.42812983
1979-06-01,0.241774345,0.023722771,-0.01693287,-0.001657864,2.656695358,9.355828221
1979-07-01,0.247428774,0.007746906,0.247428774,0.051708337,2.389453451,9.603658537
1979-08-01,0.231523786,-4.20059E-05,0.231523786,-0.009167,2.389453451,9.984871407
1979-09-01,0.261426024,-0.005719028,0.261426024,-0.011887332,2.389453451,9.895052474
1979-10-01,0.276323234,-0.023029774,0.276323234,-0.020360596,1.284088157,10.11904762
1979-11-01,0.131603161,-0.050055416,-0.093334453,-0.098595382,1.284088157,10.65088757
1979-12-01,0.14135032,-0.072850224,-0.067856002,-0.082473941,1.284088157,11.32352941
1980-01-01,0.181210525,-0.07780864,-0.018550031,-0.07647956,1.420553642,11.97080292
1980-02-01,0.226426176,-0.123799081,0.226426176,-0.147105416,1.420553642,11.99421965
1980-03-01,0.200502261,-0.165434711,-0.006468921,-0.217706409,1.420553642,12.60744986
1980-04-01,0.069361621,-0.148386449,-0.108791349,-0.213427185,-0.775068744,13.08677098
1980-05-01,0.130977455,-0.114583788,-0.05024162,-0.107054302,-0.775068744,13.13559322
1980-06-01,0.171409039,-0.093484845,-0.008629048,-0.056330879,-0.775068744,13.60448808
1980-07-01,0.219615618,-0.08677721,0.219615618,-0.014208132,-1.623745716,12.3783032
1980-08-01,0.217363372,-0.078837517,0.217363372,-0.076785214,-1.623745716,11.82943604
1980-09-01,0.26841036,-0.089487018,0.26841036,-0.105542247,-1.623745716,12.00545703
1980-10-01,0.284899037,-0.099769648,0.284899037,-0.128930617,-0.039051531,12.16216216
1980-11-01,0.299956967,-0.096245186,0.299956967,-0.157114677,-0.039051531,12.1657754
1980-12-01,0.304517119,-0.070719076,0.304517119,-0.15451033,-0.039051531,12.15323646
1981-01-01,0.334043272,-0.056076971,0.334043272,-0.122566378,1.600001199,11.34289439
1981-02-01,0.295961898,-0.080141011,-0.025072388,-0.134641444,1.600001199,10.83870968
1981-03-01,0.280750484,-0.084741177,-0.029842884,-0.170762115,1.600001199,9.923664122
1981-04-01,0.335857816,-0.089257397,0.335857816,-0.141351618,2.968670661,9.433962264
1981-05-01,0.355471124,-0.138989677,0.355471124,-0.194006771,2.968670661,9.61298377
1981-06-01,0.290519928,-0.139241554,-0.037742989,-0.149245211,2.968670661,9.382716049
1981-07-01,0.289362812,-0.137581796,-0.014308901,-0.155016391,4.325718701,11.13861386
1981-08-01,0.213830054,-0.138495971,-0.049308749,-0.184903124,4.325718701,11.56211562
1981-09-01,0.19206212,-0.143383516,-0.04582452,-0.220014807,4.325718701,11.81485993
1981-10-01,0.056128461,-0.119113238,-0.138874426,-0.231200653,1.29982502,10.96385542
1981-11-01,0.070001071,-0.115901471,-0.10750631,-0.177726276,1.29982502,10.25029797
1981-12-01,0.144033599,-0.085399953,-0.018015479,-0.077696595,1.29982502,9.540636042
1982-01-01,0.082184137,-0.067738458,-0.050245027,-0.116822182,-2.190515057,9.25058548
1982-02-01,0.035882185,-0.055225255,-0.069130325,-0.122992857,-2.190515057,9.196740396
1982-03-01,-0.029594886,-0.007448311,-0.109206772,-0.107845891,-2.190515057,8.680555556
1982-04-01,-0.079491186,0.029968794,-0.142302798,-0.087965486,-1.010745238,8.850574713
1982-05-01,-0.042998185,0.057750761,-0.096677539,-0.058220574,-1.010745238,8.656036446
1982-06-01,-0.070224426,0.061420192,-0.116005132,-0.047712199,-1.010745238,8.465011287
1982-07-01,-0.134547121,0.090831498,-0.172800596,-0.072055818,-2.556041752,7.683741648
1982-08-01,-0.12311959,0.150217291,-0.16710506,-0.028105784,-2.556041752,7.056229327
1982-09-01,-0.087872453,0.199899388,-0.139235629,0.277024079,-2.556041752,5.882352941
1982-10-01,-0.071933937,0.234653554,-0.119377143,0.355390113,-1.443183756,5.863192182
1982-11-01,-0.019096208,0.246681521,-0.066863738,0.451440053,-1.443183756,5.189189189
1982-12-01,0.076502174,0.304556135,0.076502174,0.501662952,-1.443183756,4.516129032
1983-01-01,0.15040305,0.336686126,0.15040305,0.536272393,1.431473165,4.608788853
1983-02-01,0.179663596,0.338584124,0.179663596,-0.0402073,1.431473165,4.47761194
1983-03-01,0.245416522,0.358679,0.245416522,0.523748617,1.431473165,4.579339723
1983-04-01,0.287080917,0.35589224,0.287080917,-0.007339,3.268479687,4.118268215
1983-05-01,0.383975005,0.327421447,0.383975005,0.518771532,3.268479687,3.668763103
1983-06-01,0.40343358,0.296460563,0.40343358,-0.0429488,3.268479687,3.225806452
1983-07-01,0.437651326,0.287532578,0.437651326,-0.037537824,5.736967079,3.205791107
1983-08-01,0.454860641,0.262263925,0.454860641,-0.091075937,5.736967079,3.089598352
1983-09-01,0.433143326,0.243714963,-0.01678394,-0.093924233,5.736967079,3.395061728
1983-10-01,0.468415391,0.236083072,0.468415391,-0.045171829,7.89966397,3.58974359
1983-11-01,0.428046624,0.211930589,-0.007147461,-0.062738854,7.89966397,4.316546763
1983-12-01,0.419143948,0.219091058,0.419143948,-0.044997531,7.89966397,4.732510288
1984-01-01,0.424804205,0.220155121,0.424804205,-0.051294626,8.578045115,5.020491803
1984-02-01,0.39718024,0.223698194,0.39718024,-0.034896633,8.578045115,4.897959184
