Date,AUD,AUST,BELG,CAD,DNMK,FNLD,FRA,GER,HNGK,IRLD,ISRL,ITA,JPY,GREC REB,NTHRL,NZL,NHNKBU,NRWY,PRTGL,SNGPR,SPA,SWE,SWISS,UK,US,BRA,CHL,CHN,CHN50,CHN-A,CHN-A50,GREC,CLMB,CZCHRPB,EGYPT,HUNG,INDO,INDI,INDI.D,KOR,KUWT,KUWT.D,MLYS,MXCO,PRU,PHLPN,PLND,QATR,THAIL,QATR.D,SADIA,SADIA.D,STHAF,TAIW,TRKY,UAE,UAE.D,ARGNT,BAHRN,BAHRN.D,BNGLDSH,BSNIA,BTSWNA,ESTN,BULGR,CROTIA,GHNA,IVRYCST,JMCA,JRDN,KZKSTN,KNYA,LBNON,LTHNIA,MAURITH,PKSTN,MRCCO,NGER,OMAN,OMAN.D,PKSTN.D,RUSS.GRW,RUSS.VAL,PKSTN.VAL,PNMA,ROMAN,SNGL,SRI.LNK,SRBIA,SLOVIA,TRNDAD,TNSIA,UKRN,VTNAM,ZMBWE
2017-02-17,5766.114,3327.296,15527.419,6591.78,29876.118,1063.432,7760.25,7596.975,58048.426,355.263,342.031,939.437,6259.571,6.563,19772.386,695.147,117.542,10048.154,155.517,11485.432,4442.94,31749.138,14831.328,7506.416,9413.932,5884.228,4644.395,116.344,1417.888,1918.942,4687.918,54.536,1316.557,635.782,1421.043,906.768,1697.595,716.692,133.577,672.773,106.827,116.329,690.516,8543.739,2598.811,912.688,1148.868,173.035,918.67,185.386,76.213,92.017,981.192,636.605,979.701,80.231,92.956,5668.498,12.968,9.515,109.174,87.344,81.409,422.767,26.194,248.563,68.58,104.35,280.783,195.03,198.886,1668.856,340.995,135.657,1099.341,653.354,668.792,208.051,95.046,97.394,,326.54,639.409,,,137.283,104.99,357.558,20.569,173.184,148.153,224.145,6.332,80.234,119.785
2017-03-17,5915.952,3442.887,16002.819,6624.468,30626.399,1115.051,8250.145,7938.006,59899.125,368.604,343.661,1026.772,6244.964,6.669,20873.411,654.135,117.313,9813.843,166.927,11740.237,4939.567,33060.146,15281.777,7631.688,9427.218,5619.897,4999.263,118.829,1447.333,1914.88,4712.188,55.419,1382.902,640.709,1325.964,893.05,1775.013,759.54,142.049,708.214,106.667,116.084,712.553,9382.595,2566.825,927.38,1164.826,170.707,955.842,183.703,76.626,92.448,980.175,647.744,993.839,80.714,91.937,6394.947,13.479,10.213,108.901,82.076,79.057,426.828,25.941,227.925,74.526,108.527,277.588,201.716,198.242,1826.586,342.309,135.652,1079.108,636.74,630.117,225.738,92.262,94.541,,334.174,651.59,,,139.581,105.026,341.91,21.152,173.906,145.205,225.655,6.24,84.531,129.054
2017-04-17,5874.544,3775.807,16537.281,6487.564,33006.597,1191.409,8699.626,8179.811,61745.763,381.846,345.64,1050.652,6310.514,7.424,21767.394,659.885,118.583,9835.551,167.24,11775.649,5168.382,34640.983,15865.895,7790.307,9529.124,5620.12,4952.095,121.998,1489.647,1912.269,4704.231,61.69,1366.306,674.577,1305.751,929.65,1834.124,774.196,145.983,715.305,104.706,113.832,740.108,9466.372,2498.652,980.318,1298.425,168.58,956.974,180.47,76.697,92.466,1034.155,661.048,1110.415,80.873,92.297,6562.66,13.38,10.506,105.322,82.924,82.464,430.931,27.868,236.145,77.064,113.347,302.634,193.604,195.267,1890.86,329.835,139.482,1122.455,648.934,649.254,233.1,93.905,96.225,,336.55,643.702,,,146.15,102.654,392.206,21.73,178.253,149.446,212.246,6.355,84.532,132.553
2017-05-17,5643.742,4138.194,17448.913,6475.502,35058.138,1282.992,9171.885,8575.772,63801.231,389.236,343.886,1111.481,6501.026,8.465,22903.666,671.465,122.276,10366.68,184.536,12218.215,5409.891,35758.944,16749.056,8151.408,9659.082,5338.972,4988.228,128.448,1568.668,1946.998,5071.004,70.344,1443.666,716.134,1402.711,1030.897,1880.923,787.794,150.092,773.11,105.274,114.39,750.973,9505.491,2657.071,1006.006,1301.471,165.186,968.845,178.231,77.487,92.613,1055.161,677.041,1144.123,81.115,92.315,6955.364,13.273,10.599,107.061,84.274,86.124,443.25,29.701,245.55,76.308,117.78,313.811,200.924,197.107,2186.91,337.965,145.644,1183.623,664.439,666.254,273.835,91.266,93.52,100,318.342,597.207,100,100,162.974,116.231,395.424,22.084,189.904,144.176,212.68,6.431,84.385,163.28
2017-06-17,5808.641,4202.176,16886.992,6678.852,35338.724,1275.014,9063.59,8487.699,64204.028,382.771,366.594,1125.209,6571.267,8.937,22555.001,706.926,123.685,10282.324,173.727,12358.793,5339.128,36050.863,16720.287,7993.433,9719.6,5248.471,4923.925,131.492,1606.101,2069.219,5434.251,74.265,1417.267,710.494,1369.012,1066.067,1930.393,781.627,149.249,780.896,105.349,114.431,749.15,10068.523,2751.972,994.071,1325.723,152.136,980.035,163.75,86.087,102.287,1015.755,705.991,1190.496,81.791,93.737,6715.46,12.363,10.374,109.823,86.268,78.901,452.504,33.9,262.176,76.714,116.094,310.069,198.088,203.895,2211.521,323.17,143.639,1272.28,623.536,707.449,301.955,84.914,87.011,96.677,304.378,580.477,91.149,103.107,151.929,115.484,418.515,22.154,195.74,151.997,231.682,6.182,86.794,212.831
2017-07-17,6066.937,4577.999,18321.9,6946.032,36917.692,1303.543,9320.29,8642.565,66583.808,384.738,359.632,1210.842,6704.272,9.031,24097.315,727.805,126.17,11513.708,183.139,13008.805,5589.858,36340.023,16865.772,8199.652,9917.617,5823.846,5360.126,143.254,1750.261,2154.645,5634.722,75.045,1461.019,754.954,1413.802,1146.211,1934.429,841.846,160.118,805.747,112.806,122.642,750.083,10496.424,2900.288,1016.55,1414.854,160.494,1006.968,172.404,81.904,97.376,1084.994,728.079,1262.832,87.08,99.41,6256.132,13.138,10.388,108.507,88.921,77.406,541.102,36.844,269.866,103.726,111.148,335.529,195.537,209.779,2353.495,325.806,155.024,1326.737,580.438,721.727,329.35,84.095,86.173,85.361,321.517,599.933,89.267,108.698,168.219,116.915,408.693,23.442,213.072,165.276,235.964,6.251,86.627,220.926
2017-08-17,6055.438,4649.773,18100.974,6958.598,38246.245,1303.429,9418.755,8663.563,67726.926,381.769,307.852,1233.021,6701.167,9.133,24085.776,710.382,126.193,11794.578,192.372,12917.972,5524.463,36894.414,16721.677,8137.59,9950.135,6193.296,5651.284,149.335,1830.594,2244.027,5896.783,75.893,1498.289,768.574,1440.938,1232.711,1925.469,835.53,159.174,785.715,121.479,132.16,758.587,10599.533,3147.646,992.784,1509.641,149.896,1052.627,161.146,84.397,100.377,1127.662,740.493,1320.539,87.078,99.9,6954.331,12.836,10.252,110.685,88.383,71.544,567.42,35.431,269.705,115.575,95.878,352.961,197.064,218.87,2500.935,333.8,162.145,1393.791,502.065,734.631,297.903,87.585,89.748,69.372,352.861,638.829,81.405,108.704,163.728,118.875,390.93,23.992,221.098,160.021,243.773,6.342,89.108,254.765
2017-09-17,5992.859,4740.319,18452.05,7220.082,38108.923,1317.038,9826.55,9144.789,67485.05,406.285,320.273,1281.105,6840.849,7.856,24665.225,708.597,128.797,12264.383,196.945,12744.595,5571.306,38028.361,17054.647,8407.5,10153.05,6455.811,5758.232,150.905,1831.546,2250.411,5880.935,65.283,1509.37,781.845,1399.174,1167.962,1910.401,804.707,153.8,802.091,123.499,134.365,762.901,10219.52,3138.951,1025.244,1452.389,141.71,1084.094,155.423,84.432,100.673,1056.16,715.853,1194.8,85.144,98.573,7673.142,12.319,10.016,115.063,88.634,76.697,531.288,33.905,259.092,128.069,88.837,354.479,192.375,210.602,2405.453,329.315,154.206,1434.833,522.091,718.485,295.812,90.37,92.602,70.461,369.011,666.979,86.221,110.785,158.494,116.958,392.785,23.555,215.072,163.151,237.517,5.893,92.892,475.667
2017-10-17,6078.007,4839.165,18753.163,7208.888,38657.579,1285.406,9973.917,9284.839,67742.44,408.239,311.004,1263.201,7156.356,7.689,24881.23,664.385,134.821,12385.925,193.26,13384.213,5580.469,37953.664,16767.546,8458.651,10385.544,6243.936,6045.631,156.903,1907.14,2342.235,6337.713,63.889,1374.155,798.523,1380.946,1226.295,1912.237,864.029,163.627,869.495,119.218,129.805,760.998,9448.625,3260.29,1034.929,1499.979,138.868,1110.853,153.139,80.83,96.705,1081.948,761.266,1195.997,86.615,100.168,8101.981,12.251,9.804,112.678,89.71,74.596,525.939,32.387,255.196,125.702,88.376,426.4,191.35,219.752,2383.679,333.083,152.133,1381.596,482.705,723.516,301.138,88.586,90.775,62.426,351.186,675.125,82.248,109.093,156.031,113.04,396.032,24.362,211.68,166.884,228.847,5.435,99.924,712.731
2017-11-17,6109.622,4964.827,18387.653,7257.1,38054.117,1287.657,9999.981,9396.097,70022.218,401.692,306.744,1271.547,7370.641,7.649,24705.89,666.992,138.955,12167.697,196.708,13905.604,5546.701,36716.305,17125.287,8469.356,10701.685,6050.352,5337.324,159.349,1951.325,2311.429,6494.503,63.564,1411.105,815.651,1355.955,1193.599,1904.764,857.941,163.32,869.541,112.986,122.988,774.579,9404.591,3329.354,1039.481,1483.808,129.243,1130.784,143.694,82.425,98.528,1178.803,735.995,1101.027,81.329,94.593,7720.811,12.443,9.827,120.609,92.032,75.116,566.607,33.459,253.756,112.597,93.265,391.845,198.084,241.972,2573.68,321.564,155.77,1438.216,494.384,743.155,302.921,89.892,92.112,62.901,369.658,685.463,85.206,118.547,159.271,115.195,380.933,24.928,215.759,176.088,237.428,5.475,117.456,454.133
2017-12-17,6403.236,5016.718,18228.571,7541.878,38967.614,1283.417,9983.405,9398.764,71923.057,420.376,333.752,1252.062,7423.497,8.921,24883.399,720.187,139.856,12531.544,193.071,14031.66,5490.328,36613.494,17358.144,8889.679,10817.693,6335.02,6180.828,162.4,1974.354,2358.04,6684.054,74.132,1521.426,842.412,1369.653,1250.605,2068.613,899.845,170.258,895.435,114.582,124.811,822.83,9400.012,3366.988,1091.743,1536.386,148.297,1186.809,161.739,84.034,101.185,1282.843,744.701,1246.86,81.193,92.17,8237.676,12.089,9.739,122.902,87.987,79.14,607.64,32.977,253.748,,94.746,424.933,206.386,263.937,2510.763,330.514,151.405,1523.433,494.772,732.807,308.647,88.123,90.299,63.5,378.986,709.116,84.531,116.699,157.169,119.051,372.331,26.253,228.001,187.682,240.897,5.55,126.561,372.893
2018-01-18,6592.425,5561.629,19220.201,7615.521,40183.813,1371.373,10684.296,9955.979,75269.01,431.287,347.973,1399.048,7763.784,9.971,26461.318,746.885,146.107,13278.105,201.709,14931.186,5984.132,38856.356,18100.466,9160.252,11438.549,7402.263,6632.565,182.681,2243.483,2562.302,7586.698,82.857,1693.827,912.842,1354.868,1347.908,2130.819,930.824,177.072,928.518,119.355,129.925,886.813,10138.685,3689.652,1077.218,1671.023,156.948,1287.575,172.426,89.972,108.162,1318.742,801.277,1308.288,84.04,94.794,8415.768,12.339,10.251,125.231,96.695,85.015,630.438,34.662,265.167,,100.378,427.456,219.746,294.021,2756.149,345.813,167.15,1385.086,536.066,787.587,350.068,88.326,90.508,68.414,426.416,798.828,92.106,121.787,178.599,118.278,402.753,28.99,243.815,190.384,256.6,6.411,139.699,333.49
2018-02-18,6365.025,5246.34,18421.911,7060.116,39079.33,1409.82,10166.318,9242.25,72851.917,401.042,334.325,1316.35,7647.305,9.155,25125.309,694.091,143.901,13039.297,192.688,14635.26,5504.631,36763.213,16951.299,8575.636,11018.81,7257.43,6383.304,170.982,2085.041,2387.828,6970.473,76.074,1572.677,871.034,1348.654,1244.566,2066.059,868.417,164.946,869.679,120.724,131.411,874.359,9416.067,3588.452,1027.303,1505.419,146.541,1317.507,163.342,87.573,105.283,1315.54,777.056,1281.273,80.753,91.263,7988.94,12.561,10.629,120.935,92.117,85.914,623.888,32.174,253.924,,120.729,418.856,226.576,313.32,2796.265,340.691,164.357,1242.15,535.731,780.964,347.803,88.213,90.393,66.772,431.524,804.079,94.206,119.035,178.916,110.629,396.755,27.597,237.725,192.55,266.561,6.114,139.365,328.818
2018-03-18,6010.971,5131.292,18324.374,6999.683,38551.265,1394.29,10022.23,9068.209,70938.444,396.426,316.236,1320.223,7496.345,8.321,25129.714,685.001,141.081,12827.13,199.044,14419.486,5399.776,35932.721,16678.7,8546.429,10749.935,7124.697,6281.908,165.354,2015.821,2329.848,6708.493,69.141,1595.358,896.352,1519.788,1238.088,1921.539,837.277,159.651,892.078,123.848,134.78,892.948,9487.918,3714.941,967.019,1410.761,152.02,1294.122,169.456,95.271,114.412,1231.271,787.075,1187.118,80.369,88.757,7780.321,12.341,10.364,120.345,90.139,75.462,569.885,31.239,255.329,,117.622,423.998,229.21,313.32,3067.117,345.836,173.275,1132.61,552.313,779.318,330.426,85.938,88.061,71.342,403.932,796.545,93.755,114.762,189.476,119.856,393.064,27.946,235.097,199.479,313.828,6.176,148.828,331.052
2018-04-18,6157.983,5056.578,17774.049,7175.418,37753.156,1462.316,10507.82,9263.103,73291.546,406.344,319.183,1394.75,7546.384,9.631,25534.285,683.084,142.062,13177.787,202.438,15321.646,5558.721,35598.156,16692.697,8959.333,10793.112,6841.304,6393.099,165.319,2014.346,2225.852,6424.171,80.029,1758.592,898.86,1552.023,1227.701,1835.098,871.735,166.206,916.597,120.168,130.83,885.159,9700.705,3827.148,956.293,1429.712,163.61,1291.406,183.057,99.837,120.496,1217.122,751.1,1061.013,80.551,89.56,7416.533,11.663,9.978,123.578,86.532,83.006,546.945,31.533,252.682,,111.424,416.035,244.385,302.338,2880.196,349.754,170.477,1203.881,523.291,770.623,344.525,84.759,86.853,68.313,362.695,759.431,87.86,105.35,184.747,119.887,395.339,27.652,236.76,204.611,305.146,6.044,135.676,423.359
2018-05-18,6246.546,4696.852,16855.467,7320.536,36774.25,1439.3,10142.22,8974.962,73717.781,419.538,342.629,1238.708,7472.966,7.825,24714.998,709.575,140.667,13014.9,202.57,14413.106,5042.898,34974.349,16155.454,8885.139,11056.293,5721.713,5888.217,168.402,2043.93,2197.178,6381.206,65.027,1683.459,859.243,1369.259,1056.508,1820.981,840.404,163.549,868.579,117.209,127.655,813.223,8378.847,3638.065,911.616,1275.216,158.199,1227.964,177.32,102.516,123,1135.461,749.874,925.097,78.33,87.968,5795.261,11.708,9.944,110.631,79.012,79.962,521.438,29.447,247.881,,95.492,403.73,229.184,291.453,2781.812,340.749,162.876,1184.273,474.348,715.574,315.177,84.573,86.662,60.107,369.717,762.666,82.083,101.252,167.029,117.339,368.945,26.619,226.795,214.078,313.689,6.176,122.811,449.001
2018-06-18,6327.37,4598.291,17357.231,7341.637,35878.31,1424.549,10054.396,8763.201,70099.957,404.619,351.144,1230.981,7286.203,8.151,24739.751,724.684,137.042,13208.19,203.393,13339.889,5178.326,34805.208,16308.783,8799.628,11131.375,5246.213,5592.389,159.662,1959.266,1970.491,5833.839,67.733,1703.588,867.781,1398.759,1059.8,1687.276,832.225,160.693,811.012,122.923,133.875,790.783,9157.148,3596.948,859.77,1247.241,157.382,1101.064,178.371,104.101,125.079,1086.602,739.342,882.105,76.875,85.644,4522.643,12.06,9.917,111.8,78.353,71.491,545.979,29.609,243.21,,98.344,403.963,224.623,289.442,2816.466,317.489,160.979,1153.049,438.591,705.247,318.532,81.465,83.478,54.912,375.914,758.254,76.741,87.825,177.53,117.364,361.231,25.871,227.199,219.111,336.198,5.822,123.206,431.245
2018-07-18,6467.956,4833.455,17733.891,7522.41,37943.986,1441.195,10420.453,9140.177,71237.491,404.268,365.495,1271.187,7315.389,8.133,25754.374,721.357,137.631,13321.522,213.483,13568.479,5379.019,36695.75,17372.607,8876.614,11530.98,5867.129,5843.331,155.786,1913.083,1936.67,5758.48,67.581,1672.914,919.124,1351.914,1086.442,1734.055,886.434,170.017,798.542,132.611,144.438,828.149,9951.7,3676.415,924.169,1389.202,175.69,1186.91,196.371,104.855,126.442,1141.79,780.45,818.478,80.84,89.674,5160.422,13.29,10.961,104.324,78.533,70.864,534.364,29.601,247.28,,100.079,405.712,214.474,283.537,2798.265,313.19,161.82,1150.4,446.484,707.642,308.339,77.857,79.78,57.55,386.231,804.301,76.02,89.505,181.174,113.396,349.989,27.321,239.107,218.674,352.241,5.983,121.927,518.067
2018-08-18,6354.113,4477.967,16897.442,7415.535,38129.643,1478.281,10214.29,8863.739,69617.022,396.96,376.879,1150.578,7331.991,7.319,25256.382,758.065,137.862,13212.252,208.909,13341.253,5061.01,36172.518,17483.06,8505.503,11912.821,5204.967,5326.037,149.887,1848.242,1815.179,5550.764,60.822,1612.972,899.774,1391.858,1103.556,1748.076,894.981,169.783,813.466,131.688,143.49,834.264,9641.301,3446.114,948.066,1400.168,178.535,1213.769,198.414,100.828,121.656,1028.085,789.653,581.313,80.322,88.995,3941.632,13.024,10.696,109.266,82.936,63.299,523.745,29.24,245.12,,91.564,418.837,208.625,272.025,2704.788,289.416,159.728,1142.448,419.905,695.354,287.457,82.436,84.472,52.857,351.289,766.703,73.108,74.998,187.983,111.686,350.108,26.975,232.07,220.997,344.804,5.862,122.386,526.384
2018-09-18,6269.898,4615.821,16460.538,7413.238,36746.388,1470.087,10342.889,8713.287,69436.99,383.033,369.311,1178.42,7564.143,6.718,24388.163,743.226,142.271,14113.783,202.624,13631.379,5059.541,37247.666,17498.921,8654.536,11967.295,5570.087,5484.269,147.811,1823.509,1861.901,5775.225,55.822,1662.126,902.405,1303.513,1109.078,1720.662,813.503,153.955,817.013,133.519,145.513,820.913,9795.249,3520.291,868.808,1385.267,177.582,1252.14,196.597,100.653,121.449,1008.217,792.226,701.234,79.267,88.42,4111.914,13.373,10.854,104.908,78.843,55.2,494.418,29.202,238.765,,83.549,466.916,205.487,265.291,2451.531,271.765,159.746,1170.718,417.867,686.025,273.703,89.14,91.342,52.385,390.135,832.608,73.033,75.108,189.589,105.264,312.134,26.257,224.209,216.762,312.465,5.876,124.723,532.399
2018-10-18,5794.799,4325.072,14537.723,6838.696,33153.762,1330.761,9374.155,7977.568,61725.966,351.911,347.135,1067.95,6924.835,6.17,22493.381,682.113,130.195,13013.24,182.773,12460.504,4718.333,33540.35,16808.807,8070.122,11136.457,6563.269,5027.619,130.86,1615.255,1675.484,5284.887,51.268,1424.819,831.812,1227.384,1080.453,1667.667,756.743,144.511,699.861,130.624,142.376,768.556,8094.37,3494.773,859.809,1246.991,190.678,1161.197,209.291,101.296,122.042,898.361,698.774,684.837,78.966,86.837,4034.278,12.895,10.547,103.941,74.952,53.188,480.327,26.399,232.701,,72.492,494.251,197.313,283.578,2312.505,288.021,141.481,1186.734,388.952,649.3,271.798,87.791,89.959,47.609,370.385,801.398,69.428,66.795,187.17,97.041,329.85,25.986,214.747,220.498,292.004,5.559,112.378,771.285
2018-11-18,5831.097,4141.541,14843.834,6862.077,34299.637,1264.105,9210.1,7815.072,66263.559,331.778,362.646,1076.581,6952.557,5.964,23126.012,707.845,130.618,12341.563,177.033,12830.482,4807.418,33083.932,16848.986,7936.724,11353.427,6435.226,5195.277,140.451,1735.833,1696.307,5311.105,49.563,1399.349,848.962,1194.026,1175.645,1872.338,835.215,160.813,723.371,132.571,144.501,760.836,7708.659,3369.609,901.888,1342.343,194.429,1157.683,213.832,98.105,118.112,977.385,693.596,774.728,74.751,81.711,4260.837,12.742,10.399,107.059,74.195,54.476,561.636,26.415,229.465,,57.04,587.413,188.637,280.043,2368.918,288.688,143.509,1227.711,368.098,675.203,264.236,89.786,92.004,45.795,367.319,789.441,64.756,77.426,192.404,91.869,343.108,26.012,223.319,217.177,280.239,5.665,115.639,759.448
2018-12-18,5645.901,3659.61,13466.051,6293.2,33168.983,1255.071,8795.746,7364.898,66292.663,315.177,316.422,1039.556,6489.834,5.65,21710.52,695.035,121.901,11577.387,173.639,12716.656,4629.03,32007.172,15934.825,7636.319,10330.721,6325.537,5011.845,131.951,1628.728,1646.879,5091.613,46.952,1347.45,823.634,1181.534,1174.028,1888.566,834.112,160.961,712.19,132.254,144.272,773.179,7962.577,3419.643,915.662,1344.538,192.543,1124.44,212.927,100.289,120.575,970.944,683.924,734.97,74.911,80.65,4058.031,12.187,10.201,105.169,79.814,48.537,522.126,26.307,230.451,,60.88,539.645,197.209,262.97,2206.122,289.638,135.116,1199.199,325.398,681.685,265.721,87.148,89.3,41.142,359.006,758.493,56.177,72.496,160.71,82.448,334.072,27.157,231.943,216.371,273.701,5.349,110.48,848.492
2019-01-19,6052.779,3985.71,14795.326,7117.495,34310.944,1358.783,9311.229,7858.78,71438.314,331.531,354.655,1129.88,6885.786,5.965,23285.778,735.403,129.335,12322.489,182.309,13452.152,4936.001,33845.889,16918.913,8177.576,11180.301,7449.545,5628.954,146.544,1818.343,1791.622,5740.648,49.565,1529.396,877.693,1306.445,1239.88,2050.731,818.042,156.751,785.659,135.135,147.333,783.795,8741.109,3681.594,994.723,1415.982,199.677,1233.614,221.071,110.718,133.185,1090.117,695.687,866.955,77.346,83.412,4858.302,13.499,11.007,111.746,80.773,44.763,553.623,26.097,229.507,,66.064,511.61,199.769,261.334,2484.616,277.004,145.087,1212.402,378.69,687.546,251.113,84.806,86.901,46.806,406.865,863.569,67.102,85.813,144.132,86.378,340.042,22.338,233.212,217.695,271.98,5.665,114.823,907.61
2019-02-19,6256.705,4095.915,15174.115,7318.178,36311.667,1377.811,9696.958,7995.759,75617.551,350.834,351.918,1168.591,6884.003,6.306,24393.769,765.044,129.334,12625.885,187.954,13422.136,5038.064,34414.278,17629.68,8456.44,11554.586,7118.498,5469.984,151.602,1863.102,2042.984,6379.012,52.405,1615.598,881.216,1369.415,1228.755,1957.004,818.3,156.138,771.002,136.061,148.421,798.248,8377.621,3754.957,967.436,1364.596,189.711,1228.345,209.563,110.322,132.955,1031.914,728.738,836.761,79.41,86.614,4344.493,14.082,11.602,115.349,81.211,43.032,527.155,26.444,237.011,,63.921,525.529,207.501,287.791,2596.96,273.862,146.121,1267.758,360.856,663.508,265.767,84.801,86.896,44.165,393.621,855.376,64.643,82.868,162.477,104.198,343.61,20.196,232.92,224.247,269.395,5.487,124.644,823.883
2019-03-19,6291.348,3972.819,15653.916,7274.739,37556.187,1360.301,9744.596,7880.215,76622.743,351.663,348.436,1192.45,6934.226,6.372,24670.556,812.249,130.229,12408.199,191.407,13508.397,4957.236,34548.769,18092.906,8546.136,11768.215,6845.549,5231.817,155.296,1907.418,2156.376,6646.858,52.953,1682.102,855.083,1369.928,1244.602,1969.193,893.821,172.428,747.611,149.279,162.839,775.73,8404.649,3796.223,989.324,1336.695,185.776,1209.054,208.125,114.971,138.532,1015.194,745.375,713.281,81.424,88.733,3976.54,15.063,12.243,113.532,82.965,42.931,528.082,24.837,236.812,,66.264,534.331,204.059,282.88,2709.267,282.754,146.792,1195.461,352.917,641.69,266.713,88.632,90.821,43.124,392.021,873.624,63.32,76.646,170.902,99.205,343.202,21.24,232.147,226.176,264.914,5.419,124.683,633.806
2019-04-19,6367.055,4232.413,16214.433,7500.529,37442.665,1360.19,10207.585,8428.706,77494.822,374.531,358.861,1218.471,7030.478,6.769,26131.783,817.742,132.025,12666.582,194.659,14360.473,5175.951,36646.046,18444.674,8738.815,12240.112,6794.58,5135.008,158.759,1960.72,2159.921,6914.696,56.25,1641.643,845.113,1507.103,1260.214,1985.976,898.831,172.738,750.641,154.545,168.584,767.922,8844.765,3782.35,1004.052,1354.638,195.559,1233.664,215.436,123.599,149.071,1097.016,774.933,687.276,84.824,93.319,3664.277,16.175,13.225,105.837,85.075,42.554,540.861,24.271,242.273,,64.524,526.317,200.012,301.854,2782.254,284.654,154.076,1191.202,340.267,663.767,257.425,88.121,90.298,41.429,415.9,888.341,61.274,80.266,179.737,97.499,328.451,21.08,237.484,227.601,265.956,5.939,124.117,713.157
2019-05-19,6413.344,3784.071,14976.377,7203.966,36126.639,1298.885,9632.42,7915.295,72324.805,353.824,322.723,1124.187,6752.487,6.956,24559.939,801.949,126.761,12173.133,188.392,13101.518,4862.713,33237.159,18420.935,8215.278,11466.228,6911.816,4702.571,138.036,1697.267,1961.922,6317.953,57.802,1490.633,846.607,1437.821,1203.504,1933.99,900.777,175.06,680.833,161.246,175.894,762.638,8222.008,3540.584,1012.132,1298.302,185.125,1207.388,206.113,112.287,136.124,1019.462,714.633,682.916,79.994,88.224,4141.456,15.933,13.075,106.083,84.044,40.01,531.137,24.858,243.479,,68.97,567.859,201.169,305.359,2652.746,263.975,154.626,1192.203,313.693,658.13,249.102,89.455,91.664,37.961,419.525,944.584,56.853,84.353,186.898,93.505,305.604,24.845,240.687,218.446,283.619,5.303,121.305,1047.194
2019-06-19,6754.58,4022.034,15943.691,7646.147,38179.871,1372.187,10457.143,8497.324,77400.845,368.895,336.25,1235.59,7006.853,7.419,26167.355,844.605,131.551,12782.374,196.38,14449.221,5101.41,36428.841,19716.169,8625.403,12271.574,7338.842,4975.318,149.207,1842.638,2084.484,6861.048,61.65,1643.743,888.337,1477.979,1193.992,2041.064,898.306,174.961,741.135,164.909,179.89,784.683,8511.448,3724.204,1034.632,1385.112,186.915,1322.949,208.374,115.775,140.458,1084.139,753.716,735.117,79.201,86.988,5243.047,16.469,13.533,110.004,84.995,39.116,546.885,24.478,265.032,,73.762,667.439,204.98,324.826,2644.46,278.646,156.127,1219.624,280.43,697.376,249.277,87.034,89.184,33.834,457.675,1029.593,51.004,91.165,206.865,92.773,309.26,25.765,252.509,219.973,286.911,5.467,119.981,1066.378
2019-07-19,6796.869,3990.706,16910.332,7605.552,37192.353,1360.571,10210.84,8201.342,74823.386,363.246,342.218,1219.524,7016.703,7.445,26396.985,878.164,131.664,12370.648,195.431,14312.724,4887.285,34751.33,19583.326,8469.931,12461.153,7527.341,4727.466,148.457,1837.875,2100.363,6946.358,61.867,1613.451,872.805,1448.972,1196.091,2070.178,851.467,166.09,695.343,174.172,189.994,768.091,8187.85,3506.755,1041.247,1326.728,188.81,1289.16,210.44,114.516,139.067,1054.134,781.292,818.478,85.942,95.961,5182.419,18.064,14.796,104.277,84.43,35.069,532.894,23.488,261.454,,73.951,705.691,203.558,350.133,2600.782,264.439,164.174,1194.94,282.139,725.312,220.37,87.493,89.654,34.695,451.537,1057.936,50.261,94.32,214.82,93.425,333.876,25.711,249.511,217.833,284.19,5.355,124.796,986.17
2019-08-19,6504.168,3788.864,16052.712,7520.769,38130.125,1314.888,10036.95,7959.305,68627.015,355.164,321.336,1202.494,6946.023,7.05,26139.652,818.611,130.267,11932.333,192.169,13450.85,4717.455,33290.621,19638.258,8074.957,12244.446,6833.988,4424.033,142.255,1755.001,2023.782,6647.804,58.58,1551.393,826.23,1592.491,1137.158,1992.891,826.571,159.637,660.394,168.885,184.227,739.364,8157.386,3330.637,1007.092,1210.792,185.125,1257.003,206.644,104.895,126.82,960.628,765.101,730.659,82.05,90.467,2570.348,17.686,14.538,102.545,86.56,22.158,523.502,22.798,253.695,,71.925,710.705,199.501,339.92,2634.63,249.394,162.136,1254.753,258.5,728.807,210.348,95.061,97.41,33.458,425.498,1018.846,43.357,94.222,210.954,89.144,330.329,25.064,248.008,196.82,296.528,4.932,123.741,802.419
2019-09-19,6662.556,3902.108,16498.238,7695.862,37836.474,1348.851,10286.112,8154.584,68161.901,367.214,323.977,1237.322,7237.605,7.197,26823.106,821.16,135.675,12358.96,199.995,13615.036,4909.696,34683.167,19773.019,8411.644,12462.251,7005.929,4613.134,142.238,1754.329,2035.469,6689.582,59.807,1543.686,803.972,1587.954,1147.238,1935.532,852.001,167.251,708.149,158.578,172.983,735.171,8371.687,3379.174,987.414,1223.141,186.506,1244.994,207.433,104.862,127.375,949.291,797.944,820.763,79.072,87.321,2788.737,17.079,14.066,100.899,85.633,23.291,518.249,23.38,265.589,,64.364,737.047,195.835,303.557,2700.928,251.018,163.647,1245.302,283.995,708.663,221.123,93.479,95.788,35.197,440.441,1049.729,50.112,92.167,215.501,80.767,323.307,24.319,249.951,196.654,279.867,4.675,125.11,1135.179
